genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0D05698g	-28.1875	108.40626	-3.05148836729813	0.0590577398606851	0.100547074502679	-4.49779865285832
CAGL0B04631g	-157.875	902.18751	-3.05059316134045	0.0590978511375578	0.100583260359838	-4.49781986006787
CAGL0M10043g	-61.3125000000001	348.71876	-3.05008708389766	0.0591205421938226	0.100589783751786	-4.49783185449136
CAGL0H01793g	-57.3750000000001	241.18751	-3.04940716254335	0.0591510453981517	0.100609590610249	-4.49784797548927
CAGL0H05181g	-50.9375	83.21876	-3.04865279362445	0.0591849120130869	0.100635103818236	-4.49786587015728
CAGL0K06501g	45.625	174.12501	3.0425652878289	0.0594591107911319	0.101069119490088	-4.49801060242523
CAGL0M10235g	26.125	135.75001	3.03944959868074	0.0596000768409826	0.101257713360403	-4.49808490542357
CAGL0D06446g	-76.6250000000002	709.12501	-3.03898000738398	0.05962135991844	0.101257713360403	-4.49809611757807
CAGL0K09702g	-1444.8125	1072.59376	-3.03850201005992	0.0596430339258467	0.101257713360403	-4.49810753402943
CAGL0B01743g	-26.125	71.81251	-3.03843673195155	0.059645994634118	0.101257713360403	-4.49810909340799
CAGL0L00935g	22.6875	114.40626	3.03146747248906	0.0599631676711041	0.101737829263711	-4.49827596621342
CAGL0J03894g	66.7499999999999	217.50001	3.03138454859166	0.0599669544816473	0.101737829263711	-4.49827795640806
CAGL0G00946g	-70.5625000000001	386.03126	-3.02678861259523	0.060177310119789	0.10206224870555	-4.49838843169991
CAGL0M08316g	-49.875	188.81251	-3.0248989470372	0.0602640726145199	0.102176911419533	-4.49843395272728
CAGL0M04477g	20.375	28.06251	3.02175105201803	0.0604089597970235	0.102390019560637	-4.49850991092779
CAGL0K12122g	31	122.00001	3.02013444110931	0.0604835394632098	0.102483862610153	-4.49854898132735
CAGL0K12232g	96.2499999999999	651.12501	3.01642518510591	0.0606551035000204	0.102730563735262	-4.49863878590369
CAGL0M04257g	-57.9375000000001	264.84376	-3.01615432700083	0.0606676557491703	0.102730563735262	-4.49864535231877
CAGL0K05621g	-61.25	233.87501	-3.01158218407035	0.0608800403854501	0.103042069484051	-4.49875637359727
CAGL0M08338g	-103.0625	397.46876	-3.0113628684137	0.0608902517836014	0.103042069484051	-4.49876170753952
CAGL0M06105g	-361.875	533.93751	-3.00601539825481	0.0611399075563323	0.103431737045822	-4.49889200380202
CAGL0F00803g	-54	200.81251	-3.00341703635188	0.0612616868815265	0.103604894681694	-4.49895548306812
CAGL0K03047g	-71.5000000000002	555.12501	-3.00244727296541	0.0613072165913997	0.103649031156427	-4.49897920303168
CAGL0E00693g	-72.4375000000002	507.65626	-3.00047561508648	0.0613999174011215	0.103740410436623	-4.49902747614083
CAGL0I05456g	32.5624999999999	235.46876	3.00047037134249	0.061400164182306	0.103740410436623	-4.49902760461066
CAGL0E03366g	-58.5	31.87501	-2.99741083647582	0.0615443675386774	0.103951126172041	-4.49910263868471
CAGL0M01298g	54.0625	404.09376	2.99591775556699	0.0616148965591726	0.104037308720046	-4.49913931157483
CAGL0G04653g	-36.9375	216.96876	-2.9954007908088	0.0616393405129934	0.1040456462963	-4.49915201771369
CAGL0D00286g	-241.8125	795.65626	-2.99109709384097	0.061843314438247	0.104356924774948	-4.49925796558233
CAGL0F07293g	-30.5000000000001	292.37501	-2.98478853021267	0.0621438635249645	0.104830919684428	-4.49941381947991
CAGL0J03102g	-51.2500000000001	580.37501	-2.98404521507699	0.0621793983667583	0.10485770183	-4.49943222640072
CAGL0G07821g	-56.4375000000001	201.46876	-2.97678041316278	0.0625280628192966	0.105412353690938	-4.49961260815564
CAGL0K12650g	91.4999999999998	929.00001	2.96688914989542	0.0630067871973987	0.106183895720399	-4.49985961431118
CAGL0B03899g	-25.125	43.56251	-2.96638999704679	0.0630310688323094	0.106183895720399	-4.49987212253402
CAGL0M06171g	-242.6875	658.03126	-2.96609460679128	0.0630454438969822	0.106183895720399	-4.4998795266545
CAGL0M02002g	73.375	175.75001	2.96523155888664	0.0630874677028246	0.106221134067824	-4.49990116780139
CAGL0L05786g	-74.875	73.56251	-2.96395256622618	0.0631498103167877	0.106291695795973	-4.49993326182678
CAGL0H04147g	23.625	23.68751	2.96355447762553	0.0631692305349144	0.106291695795973	-4.49994325674379
CAGL0I09086g	29.6875	45.53126	2.96279591220462	0.0632062571456151	0.106320459039644	-4.49996230961019
CAGL0K05797g	-71.875	174.06251	-2.96082210859463	0.0633027305143613	0.106449169156243	-4.50001193086427
CAGL0H08503g	-38.5000000000001	596.12501	-2.95879052235046	0.063402223608351	0.106552041646726	-4.50006307317545
CAGL0K01067g	171.75	771.25001	2.95875717675252	0.0634038583027198	0.106552041646726	-4.50006391318316
CAGL0F05467g	37.1875	108.03126	2.9581984720396	0.063431255535668	0.106564509299922	-4.50007799027798
CAGL0L05610g	47.4999999999999	145.75001	2.95766183383754	0.0634575848556831	0.106575175573115	-4.50009151633712
CAGL0L07282g	-69.1250000000002	711.93751	-2.9519335244117	0.0637395024861428	0.107014953182589	-4.50023620216159
CAGL0L07348g	105.25	492.00001	2.94889395597976	0.0638897404275401	0.107233440981907	-4.50031320105589
CAGL0F08261g	-22.25	31.00001	-2.94840404889943	0.063913997331071	0.107240409488497	-4.50032562612653
CAGL0L03333g	-25.875	198.81251	-2.94466372576983	0.0640995790576576	0.107517973174071	-4.50042062291948
CAGL0M10373g	-31.6875	224.78126	-2.94388515164315	0.0641382951931442	0.107549093542984	-4.50044042707189
CAGL0J11880g	-138.75	1030.93751	-2.94290164725961	0.0641872443489793	0.107597348006743	-4.50046545867448
