genes	wtvswt.20min	wtvswt.30min	wtvswt.45min	wtvswt.60min	wtvswt.90min	wtvswt.120min	wtvswt.150min	wtvswt.180min	wtvswt.240min	no.pi.wt.sec.max
1681	CAGL0G02365g	0.548136795033811	1.12832988099407	1.37838242269341	1.50795851243052	1.62811680563317	1.62851020696468	1.76487485341959	1.72937236567087	1.56378732788497	1.72937236567087
4338	CAGL0L07128g	1.08532342311594	1.70247169870667	1.92826603627463	1.90073950172838	1.8635371560504	1.67254384400175	1.61828573890037	1.73871923501513	1.42178951930159	1.90073950172838
2698	CAGL0I05236g	1.09515312331659	1.69709885532321	1.87310361032455	1.70213913571768	1.5726670017357	1.32168266747169	1.34521121204533	1.55903823291014	0.984979341444786	1.70213913571768
4314	CAGL0L06600g	1.11302986071357	2.01264877552351	2.27194713410754	2.2285254792222	2.31736661530983	2.16218472477307	2.21157310997751	2.30757634356985	1.847950380715	2.30757634356985
4430	CAGL0L09207g	0.6750460061432	1.18343347023574	1.60377615001605	1.63427610136147	1.69684348297393	1.66551930826129	1.64491769940954	1.4916357388136	1.4252559637535	1.66551930826129
2454	CAGL0H10120g	1.98975309057264	3.19195453368075	3.7371744464715	3.66534038719573	3.83531852725571	3.74714429531827	3.95560050618957	4.06669534100589	3.66462758404539	3.95560050618957
2188	CAGL0H04125g	0.206300370601227	1.13400841630491	1.74109303684291	1.73968686070515	1.49401289324537	1.15087393149186	1.09085590509415	1.17316616026327	0.641748333955977	1.73968686070515
2375	CAGL0H08261g	1.97391071427376	3.30578713958424	4.11880007584197	4.02707027439517	4.47276658619009	4.43026298077427	4.43832008030763	4.46816324814936	4.40863640798674	4.46816324814936
600	CAGL0C04587g	0.898587739667179	2.72578172252767	3.56226070474177	3.18017462801587	2.91731520975078	2.48756127023536	2.53093637766387	2.71212078383631	1.93130744666338	3.18017462801587
989	CAGL0E01639g	0.964958263853763	1.73758373332329	1.86304523445431	1.72443678434596	1.80056274856488	1.78210242163172	1.49691776334889	1.56502988675108	1.28866224815307	1.80056274856488
3240	CAGL0J07018g	0.817098007139773	1.64008007056964	1.9155105222032	2.03098546144986	2.27339252825196	2.22473097082083	2.19197040598885	2.27670145134341	1.93013314239487	2.27339252825196
199	CAGL0A04829g	0.786458564919609	2.72259681258918	2.86342593872863	2.22792424984186	1.82293488540737	1.35161352041669	1.13876015438193	1.18881946319297	0.179530199935327	2.72259681258918
347	CAGL0B03531g	1.00936463651372	2.11464566923367	2.67401850400215	2.42683058777637	3.01798316628065	3.55541667381054	4.02531125422759	4.18823767182362	4.16370157987972	4.16370157987972
4730	CAGL0M02915g	4.38982418515933	6.71289637365438	8.23686309535356	8.54364037915699	9.00442057304868	9.05726059678814	9.01276110724598	9.03093900060096	8.89788740580977	9.03093900060096
2528	CAGL0I01276g	1.40363422872807	1.62673420250902	1.43324228989495	1.52177401637277	0.698778547972458	0.195383029431073	0.0341119563561882	0.0363494760396028	0.12449206755697	1.52177401637277
1530	CAGL0F07975g	1.95238811429058	2.57865730753703	2.57104814869735	2.5651665105484	2.52184574951076	2.34141706297153	2.60645855748385	2.66477377886659	2.18093740789254	2.60645855748385
4254	CAGL0L05258g	2.79891512125935	3.12526439575313	3.63636182040507	3.64673641839899	3.87116105853677	3.79170599363363	3.99375367475603	4.26796646660765	3.62370724682655	3.99375367475603
2816	CAGL0I07887g	1.10708410862202	2.07300174889456	2.28021952268833	2.21524710136959	2.15737982995934	2.04166070729886	1.96139970790441	2.13634955714676	1.80080443981174	2.21524710136959
3979	CAGL0K11858g	1.6705840936321	2.47480305067027	2.98532645454552	2.74128776474624	2.61805794910273	2.281093700237	2.28897046470386	2.67703360060751	1.90162267560423	2.74128776474624
720	CAGL0D01782g	0.93626101645257	1.67673360759785	2.05610150136462	1.95915498136911	2.04506642275639	1.93784548202828	2.18978969150316	2.20132363542428	1.87956387247104	2.18978969150316
1810	CAGL0G05423g	0.921378976438208	1.65423230469353	2.21472680580616	2.27125097609389	3.197089848766	3.43902470111427	3.52871830110324	3.82579709019912	3.62039674400658	3.62039674400658
4549	CAGL0L12012g	1.77503265642699	3.26578979381555	4.24815140731832	4.4365637170155	4.80161409762171	4.85123296801985	4.74045667771187	4.84141664409535	4.39919579396718	4.84141664409535
255	CAGL0B01529g	0.386740587193876	1.17823456739403	1.51361800294871	1.72020139128586	1.84114584126307	1.81486441434053	1.83504559912424	1.73061824064824	1.58035907380613	1.83504559912424
2301	CAGL0H06655g	0.224270890614913	0.194519420615394	0.623838979190015	1.01399694408643	1.27851805074334	1.38455589876511	1.74971159292063	1.81645785354915	1.55328179836872	1.74971159292063
2973	CAGL0J00825g	0.709791290361916	1.21205981836244	1.53414032734283	1.64325474473514	1.99553335998123	1.96029318168089	2.44129749416533	2.30658047272179	1.99470218943428	2.30658047272179
1801	CAGL0G05247g	1.47818931697072	1.69037686413624	1.92843420194492	1.90925958791022	1.94345212556777	2.11830846179073	2.00599569391096	2.10354136895456	2.10520804649817	2.10520804649817
2927	CAGL0I10582g	0.708954267456581	1.97296157095345	2.53389311920251	2.69233284428328	2.85487071811103	2.78683433017557	2.59510369979624	2.89771615970256	2.53432934643671	2.85487071811103
744	CAGL0D02266g	1.47930911273756	2.07583701803529	2.00558863135474	1.92341893148186	1.7652019350861	1.56670461001	1.54557208881458	1.70593282176466	1.35780342099169	2.00558863135474
3924	CAGL0K10626g	1.64795618334733	3.27997237253058	3.16456768640452	2.77288373291906	2.475314454175	1.8001644735851	1.89932694872668	2.0921430421034	1.45429447313079	3.16456768640452
3188	CAGL0J05874g	0.715057963308168	1.20354079119292	1.43955117122908	1.52559793132038	1.68661970521932	1.84744445763597	1.56618984931524	1.70497129736678	1.59334384358173	1.70497129736678
601	CAGL0C04609g	1.34766943282989	2.23713065675445	2.39193428619545	2.41009329604979	2.3129243376363	2.20165404664405	2.32551284397237	2.55959613891095	1.83422400088426	2.41009329604979
4563	CAGL0L12342g	0.914197535224315	1.58342684164507	2.00624119783663	2.08562799903452	2.15895465470518	2.01634329344642	2.05121916249297	2.19022163996571	1.89613402828884	2.15895465470518
4917	CAGL0M07007g	0.863570916328332	1.10716312967011	1.27063394526822	1.41911951770444	1.67782235888048	1.69679256476261	1.65709189658028	1.87537035249549	1.44062358269188	1.69679256476261
1194	CAGL0E06424g	0.860609554981911	1.81607107711619	2.43335915702755	2.35463564723687	2.09149159468212	1.70362852955146	1.45239954237996	1.57555352204182	1.30506520215241	2.35463564723687
820	CAGL0D04026g	1.26087341302563	3.25720807924334	5.09175780527363	5.03001221128314	5.00275271590795	4.33009849478777	4.50791094461935	4.79811416735909	3.85275230595912	5.03001221128314
2717	CAGL0I05698g	0.610815698158985	1.06376997555978	1.4571484774897	1.49071027608237	1.36978205818541	1.57557599952777	1.80374182848839	1.58469285970301	1.41571904612815	1.58469285970301
1282	CAGL0F02101g	0.845805638562991	1.96658831265011	2.31365790914972	2.19238768878536	2.18624764152546	2.12242222772417	2.21733709563376	2.16411664695574	1.58199702464873	2.21733709563376
2544	CAGL0I01672g	0.841616287199505	1.59819915089406	1.85864142075563	1.97614366722906	2.03178072038692	1.8199938714144	1.86239803376436	1.77813243595185	1.60735383054708	1.97614366722906
4873	CAGL0M06061g	0.469346714227382	0.769630363452672	0.919439777676652	1.30270134617813	1.51248773890247	1.69507045428325	1.54271690971702	1.59951587976654	1.48318316940623	1.59951587976654
4458	CAGL0L09933g	1.29784056695765	1.9107529185263	2.15662698113861	1.92503833488366	1.94296844034613	1.65221653464668	1.78386527158175	2.07318151397444	1.49325065648728	2.07318151397444
1147	CAGL0E05302g	0.93016384942426	1.43924610554099	1.74758366086021	1.53627209018495	1.6515894791037	1.43764221331876	1.50439590220872	1.36212655251105	1.25752394584631	1.6515894791037
2126	CAGL0H02695g	1.81225917520947	3.49003958959691	3.35590975734934	3.05477796799482	2.91095404908557	2.40921442215975	2.30788041561456	2.62189625329005	2.38262792547703	3.35590975734934
4397	CAGL0L08426g	1.76925876541484	3.79184916393772	4.3983389711919	4.15237674557171	3.82175980191984	3.86292383709259	3.68649639740498	3.92196310132379	3.8682194698915	4.15237674557171
1885	CAGL0G07175g	1.30482997865497	1.69941311863541	1.89040863519614	1.93467330051427	2.245565360129	2.30579925500061	2.44006763698037	2.15803555746698	1.91520220087721	2.30579925500061
3571	CAGL0K02585g	0.774216921934109	1.13276735351267	1.38453158885796	1.75454505648904	1.82090134896722	1.8025835827185	1.74322141170768	1.83457175749707	1.69206763588728	1.82090134896722
1371	CAGL0F04279g	1.39936417083238	2.02581081141406	1.99958577046396	1.72031802939229	1.67514183196498	1.41130273852625	1.41174418467711	1.72483564735937	1.21997861474775	1.99958577046396
706	CAGL0D01474g	2.28547215817202	3.16030978621068	3.48616134518272	3.16137180441156	2.98466517974258	2.7818123691895	2.88745537670312	2.8910442416081	2.51532193782033	3.16137180441156
2466	CAGL0H10362g	0.810709431994183	2.30493302383563	2.56680449881388	2.58768027535454	2.72223686846021	2.41325637805546	2.61984434869163	2.84397803978918	2.20013044802208	2.72223686846021
630	CAGL0C05269g	0.724742937938193	1.67237701625882	1.83725553355957	1.82901968835184	1.91506826238982	1.71294977128684	1.74245752803412	1.92283716272781	1.41899588706023	1.91506826238982
2264	CAGL0H05841g	1.0324761155003	1.73358313458408	2.11404591988102	1.96240607677006	2.05165814225632	1.98751746275611	1.98527137155485	2.01306882997264	1.7638590308714	2.05165814225632
4914	CAGL0M06963g	0.322562274702063	0.719014119012648	2.80727621848156	3.2062844451239	4.02674025909483	4.53567648732013	4.49482444395106	4.47535788070796	4.60393378553632	4.53567648732013
656	CAGL0D00352g	0.89630436053184	1.69317381165088	2.22117392551737	2.34689250372732	2.37785087725911	2.34881668770111	2.52654112393241	2.59073679286014	2.55086357175753	2.55086357175753
193	CAGL0A04675g	2.16621423292964	3.29017591780756	3.41535910171778	3.42550827407006	3.7085345960225	3.51097650345594	3.58544085456681	3.93757398223966	3.42170614172479	3.7085345960225
4253	CAGL0L05236g	0.712168890573608	1.58368626206791	1.98092922093333	1.9808237325735	1.56283934575454	1.57514436539418	1.5246299951678	1.51139397584877	1.36276055687638	1.9808237325735
3608	CAGL0K03459g	1.85990349629471	3.0623013806938	3.4461981181179	3.57624603097892	3.72774440024209	3.69593832438994	4.04245993075995	4.42743929331054	3.7182016855993	4.04245993075995
2040	CAGL0H00682g	1.23369749231429	2.30595048502516	3.18048407434087	3.0047878762959	2.51696737151087	2.75498611560407	2.70475044247535	2.8118058869217	2.02873477375608	3.0047878762959
604	CAGL0C04719g	0.350734755968103	0.655302988689806	0.862872540237766	0.989985005684069	1.48689528940932	1.58501188374834	1.95224945231463	1.95652677933827	1.62346287435642	1.95224945231463
3243	CAGL0J07084g	0.266907726579343	1.27674159359708	1.82283018778845	1.87292089544771	1.55701611070936	1.32728293360389	1.3126041455359	1.60228291565523	1.16895745355256	1.82283018778845
461	CAGL0C01397g	2.41842494949945	3.79004137665051	3.70122933665626	3.82596220161208	4.08563600705568	4.22773842219721	4.64215430789943	4.82675950775144	4.74620884615151	4.74620884615151
2122	CAGL0H02585g	1.87133699562269	2.86989303126678	3.41716422229957	3.36469960525979	3.45396816271476	3.08732625808511	3.42057587886863	3.46928107112334	2.94383893659746	3.45396816271476
2782	CAGL0I07139g	1.29933165017179	2.28218061831989	2.74742318297207	2.67788609160896	2.16227263909976	1.65694408464552	1.66290660474327	1.85913816497221	1.10980906379532	2.67788609160896
152	CAGL0A03740g	1.81148217241015	2.65192401399694	3.47145032781524	3.96406336193242	4.56665962466962	4.35497168003933	4.89453857252452	5.52638658486254	4.83213449549825	4.89453857252452
3330	CAGL0J09020g	1.00122941325172	1.83177994556157	2.35443412908908	2.68516201286022	3.10877366520898	2.9328313451578	3.22273739918145	3.24762355999071	3.25430776499337	3.24762355999071
1113	CAGL0E04548g	1.06865917402899	1.92393505065895	2.4417314749196	2.41837858050225	2.51922762536822	2.68271600878818	2.35183929772834	2.52814790711412	2.10452989159168	2.52814790711412
955	CAGL0E00891g	0.873127913967644	1.44048714490677	1.72306506487244	1.66518561976681	1.92816706090284	1.81906045624168	2.44672099537455	2.62163098069195	2.17949041208185	2.44672099537455
3934	CAGL0K10868g	2.43001619057944	3.51932451884158	4.47783471398374	4.30877476953938	4.32963533011604	3.93049344807543	4.15965841483468	4.51513045231244	4.06561294954213	4.47783471398374
4753	CAGL0M03377g	2.68769504656535	4.86634102967811	4.56369888591485	3.90144960020289	3.1800736558911	2.41961129023446	2.4475935997407	2.99333193648535	1.8868012058763	4.56369888591485
1154	CAGL0E05456g	-3.86776148860284	-4.98558795615715	-4.63915611291833	-3.28985716920972	0.139461900518093	1.9010952378796	2.18821452957834	1.67093159407516	3.19789566152405	2.18821452957834
2907	CAGL0I10054g	1.22290346125321	2.22873664970425	2.82161842141416	2.71598321005722	3.04550504837263	2.88855755585738	3.34582421660345	3.22786024275202	3.19191424089308	3.22786024275202
4043	CAGL0L00473g	1.63026816981987	2.4293797757148	2.69433506271465	2.52853933490205	2.22436835042195	1.99731086039141	1.91120997959687	2.22676361866615	1.74134286056238	2.52853933490205
1270	CAGL0F01815g	1.45144134793992	1.1945424616114	1.32620426486206	1.72660833850491	1.9707456364198	2.1036836335254	2.19985000991265	2.48997208239853	2.02710565915386	2.19985000991265
2346	CAGL0H07601g	1.17098817130081	2.48425501550515	3.53482480577726	3.52668016072478	3.93614488458735	3.82453374302993	3.82449666241734	3.58351435896997	3.51358741131092	3.82453374302993
4028	CAGL0K12958g	0.919118626359795	1.83187340476352	2.33187132510057	2.24574076375836	2.29437722209444	2.03365541312001	1.8716774755808	2.04079502854147	1.31250020965857	2.29437722209444
1842	CAGL0G06094g	1.22362197638024	1.86444785931742	2.02954098040317	1.90027835739885	1.89658485290067	1.76086142407489	1.8604491938009	1.89295540757322	1.6668381349113	1.90027835739885
930	CAGL0E00275g	0.389439667395284	0.442532751828276	3.76190174274899	4.37545098344361	5.23748525980375	6.54732044866211	6.77316621347951	7.20724566330318	7.28030239624294	7.20724566330318
2295	CAGL0H06545g	2.17039084243375	2.87725725839619	3.2675850139448	3.30367538789475	3.64301312335717	3.60339940189552	3.63811118120797	3.92470829331423	3.35160898644679	3.64301312335717
3845	CAGL0K08734g	1.82404567528596	2.61552099007837	2.8889268035675	2.95563904073288	2.93429926228139	2.74244560384021	3.08970019786752	3.13716188557698	2.5586362013256	3.08970019786752
507	CAGL0C02365g	2.06888348859121	3.48986123505281	4.28919776209154	4.1686929090422	4.52035416747312	4.66560628068742	4.33479160369424	4.33160075139981	4.60027600567201	4.60027600567201
4324	CAGL0L06820g	1.17088548202858	2.29551971592547	2.21741348218187	2.08493686358381	1.9837160327851	1.61653810692501	1.76451049853668	1.92797472814441	1.36930696202924	2.21741348218187
343	CAGL0B03465g	1.5910441147346	2.43936617025878	2.97707056945589	3.03253080841765	3.28867490490118	3.11092073049464	3.05244606115157	3.24371767904474	2.75539688379026	3.24371767904474
3109	CAGL0J04092g	0.994784589201429	1.27584333300076	1.55362694843704	1.59968087015407	1.70767592140367	1.70326046591398	1.56902436556571	1.68882338692978	1.36425090553142	1.70326046591398
3955	CAGL0K11297g	0.961154466978947	1.66141678815944	2.04673557920726	1.89557207625176	1.45921708342399	1.24701531536496	1.11450842704871	0.970642427882585	0.714458014436314	1.89557207625176
5017	CAGL0M09207g	1.28152164874939	2.35001594899825	2.57173139470175	2.52516740635222	2.5542908589951	2.26957378469389	2.40004416376044	2.41075928590706	1.92267678090451	2.5542908589951
75	CAGL0A02002g	1.65557356566189	5.169059690496	6.54611028585313	6.48313146130793	6.75339181412132	6.28037811568646	6.18425672766861	6.42108235376741	5.59215682205191	6.54611028585313
76	CAGL0A02024g	1.28374517709156	1.96792062145725	2.0739878760873	1.94491057235081	1.86646897331812	1.61066626713553	1.54228742661863	1.64605573438493	1.25710329086727	1.96792062145725
590	CAGL0C04323g	1.72228629592863	2.50223027746567	3.12569467130782	3.5409562091097	3.71392569440962	3.95136376679915	4.04333274741549	3.63718734659367	4.08048111783385	4.04333274741549
4058	CAGL0L00803g	1.00380154868989	1.97477802298682	2.59082320661115	2.56000734338257	2.91763415798678	2.71736902326032	2.98722702403741	3.09171299731142	2.80870468217255	2.98722702403741
3443	CAGL0J11550g	1.50824786749337	4.26868477336718	7.45159128636836	7.81110291245349	8.36519429063948	8.22546800913659	8.75111745657581	9.29882948862699	8.62630900326879	8.75111745657581
4408	CAGL0L08712g	0.933504381588737	1.42761120644374	1.69937125213182	1.51683480264366	1.70666305514042	1.54245372706193	1.69910852804146	1.77475604618376	1.51857072153811	1.70666305514042
4323	CAGL0L06798g	0.882940499915931	1.66451002989257	1.89716044212697	1.9787772081942	1.99747295400891	1.81212410156863	1.99051557551624	2.19964729384297	1.61309381304458	1.99747295400891
3470	CAGL0K00341g	0.991302466688212	2.28475981759379	2.63886751830352	2.60244152204808	2.7583791222809	2.55352183364214	2.27980220559927	2.58938557526446	2.5290077884193	2.63886751830352
568	CAGL0C03696g	0.86047994414377	1.33719295808856	1.83577545907942	1.67554656235185	1.26757275338957	1.18940005269121	1.0019658303314	0.914972893834259	0.841763881499864	1.67554656235185
5079	CAGL0M10549g	0.328067130439063	0.616478204172095	1.25408490836965	1.66558328079847	2.24928838694976	2.11757157947406	2.48437625952987	2.42051143103415	2.17978349178325	2.42051143103415
3308	CAGL0J08481g	0.825501008210852	1.3769208077961	1.52030901470899	1.72112310570231	1.76513094153684	1.58959573145681	1.79968959733027	1.80099028474957	1.51586256324334	1.79968959733027
64	CAGL0A01716g	1.84839087909757	2.5089544585685	3.41694838973815	3.63617713578744	4.14720682953719	3.74295203867462	4.29336603367667	4.56452021676105	4.06534435252451	4.29336603367667
1173	CAGL0E05918g	1.05816677839924	1.88624238388102	2.34758035958815	2.10252147338026	2.40277254417255	2.29646523760719	2.34268299837861	2.4214307297684	2.13939101770935	2.40277254417255
298	CAGL0B02431g	1.42666079933361	2.10448994856304	2.80971210402766	2.7151468669612	2.30870475522749	2.04235282779555	2.41649834124499	2.52139676478176	2.22917380671111	2.7151468669612
49	CAGL0A01284g	1.33934260519598	1.65859339422068	2.03593837193918	2.34960750970539	2.60174750947534	2.87135736706075	3.13910708687155	3.34478075988583	3.23708226923318	3.23708226923318
1798	CAGL0G05181g	0.457502231604434	1.63888357901147	1.85795804700004	1.64795936670656	1.56500619157748	1.4409007261316	1.32820532614874	1.16241321323178	1.27357630195125	1.64795936670656
4886	CAGL0M06347g	0.793638925285641	1.12785065418689	1.80978991228516	2.0368271566264	2.32832863498411	2.34155042403466	2.67301781442407	2.55822903179303	2.49153779932106	2.55822903179303
2307	CAGL0H06765g	0.749448973174458	1.10900965574858	1.54130456868628	1.7254726575935	1.82278137195111	1.45172392858931	1.32755655320208	1.55760126486232	1.3607438427035	1.7254726575935
3918	CAGL0K10428g	0.0285084081064802	1.64074917852448	3.68225724977738	3.69531221484627	4.04037117540473	5.02888880593366	4.67976845132968	4.70671859668054	4.17427123179195	4.70671859668054
4051	CAGL0L00649g	2.14693382402318	3.75262842690866	4.15014015029506	4.01672326718585	3.8692881826688	3.32023396899759	3.74279296967511	4.13013066990939	3.21832157250719	4.13013066990939
818	CAGL0D03982g	1.41404992200469	2.39624049473304	2.75868435186129	2.64630794444627	2.24935217425476	1.7996892816925	2.12712547792398	2.27053387379799	1.59869662850265	2.64630794444627
1707	CAGL0G02937g	0.770207635701058	3.30836561622898	3.88509600582383	3.82685793171769	4.44653357636002	3.95481660928554	4.57998723644238	4.49476474981668	4.15441104316389	4.49476474981668
1817	CAGL0G05566g	0.582370288737939	1.73426732183861	2.31047436127455	2.21151370286284	2.26033442085485	1.91571674275834	1.92483159700227	1.98168296212782	1.70687822045734	2.26033442085485
952	CAGL0E00803g	4.24594584090628	4.3275224743781	4.83194513014591	4.66871362411973	4.96404629587132	4.61228546784562	5.21806216995953	5.60996676816622	4.84690741861216	5.21806216995953
4424	CAGL0L09086g	0.979889639599983	1.3930269995229	1.81513613213609	1.8855427178621	2.10032418240524	2.10546339786921	2.18750151109873	2.20543159177388	1.99633048708353	2.18750151109873
2847	CAGL0I08591g	1.48027413885735	1.67065829482629	1.53015160660365	1.61848235998301	1.99679787534142	2.03103488654602	2.3764905314782	3.0424868976304	2.74870520982707	2.74870520982707
3056	CAGL0J02904g	1.20479116223274	2.03780756552969	2.80135703988344	2.91422076930012	3.10790490748855	2.78306166817547	3.36304281574148	3.21115411647851	2.72365831575768	3.21115411647851
2495	CAGL0I00550g	0.867824737289007	1.63865049609451	2.36174182526414	2.45031862077231	2.67529329574117	2.64714813139701	2.17639545316781	1.61651486057064	2.25363451456787	2.64714813139701
4742	CAGL0M03179g	0.687450099579851	1.1306703149102	1.38651174724121	1.4975689040962	1.77930919932809	2.03477111296989	1.80088182208831	1.43899577307861	1.8059758125145	1.8059758125145
2185	CAGL0H04037g	0.138250183384172	1.9449699488614	2.59174855154777	2.4297264016863	2.61748906566991	2.51724040618625	2.52114230180808	2.81973314640466	2.77739689722263	2.77739689722263
4171	CAGL0L03377g	0.414033566633574	0.904006538621799	1.3030406967944	1.40280857111207	1.68307919224587	1.97157446504189	2.35971327054447	2.32042407043107	2.22894442001523	2.32042407043107
1386	CAGL0F04631g	3.72162565893396	6.96676592841947	10.3965238015991	11.1603369735119	12.0203945277741	12.4422639809966	12.4437063710295	12.5341466211766	12.5440311874582	12.5341466211766
1175	CAGL0E05962g	1.5112202921164	2.71441111061368	3.24665394902504	3.2677320402272	2.84081071799082	2.55039725803585	2.97400983068597	3.2184649439669	2.91681416526382	3.24665394902504
1389	CAGL0F04719g	1.37763034831038	3.93612671317072	4.08133446274317	3.50544403236742	3.0867796435887	2.14758602575244	2.13085609184849	2.54169839838364	1.26791928328583	3.93612671317072
3328	CAGL0J08976g	1.8564426221253	2.98871777344192	3.51638285445728	3.13565801079774	2.23999289492511	2.04789113203077	2.01318441827733	1.98998708062629	1.26404162696852	3.13565801079774
1088	CAGL0E04004g	0.830794528247318	1.80695796368967	1.90748118334762	2.06161243092468	2.17927923797867	1.80436293315037	1.65449993682431	1.72887539201524	1.7985578296805	2.06161243092468
265	CAGL0B01743g	0.615241605679561	1.5930037674635	1.85832564510688	1.86760899973586	1.90761659793512	1.83675820727344	1.70085115463471	1.88794836042944	1.23191428662036	1.88794836042944
1211	CAGL0F00341g	-0.0603096104731491	-0.533465055800438	-0.437306937905142	0.947547970919655	1.32792942492791	0.990487539934136	1.61680424923267	2.24184191549963	1.92366416507069	1.92366416507069
5030	CAGL0M09493g	0.913298540767342	1.22371478876861	1.77003046511881	1.98710289081152	2.54539924427163	2.46413968193589	2.90253054575785	2.62879765202724	2.68630640881148	2.68630640881148
573	CAGL0C03850g	0.852270823838074	1.72125989520135	1.74120897217566	1.62067237061421	1.601989868195	1.37327685497994	1.15906753954489	1.46899316771432	0.84458858656811	1.72125989520135
4598	CAGL0L13134g	0.781026482805858	1.50685976179089	2.12977868301517	1.8656851843907	1.77792051826638	1.47041838867229	1.01666158114997	1.09378268044617	0.995781348307023	1.8656851843907
1063	CAGL0E03366g	4.37883891229269	6.45131411279927	7.29201464787002	7.67992981716545	8.12503726901122	7.55558110634744	7.69976840163579	8.0665644613623	7.46528995823993	8.0665644613623
3951	CAGL0K11209g	0.840914299254126	1.0436555313428	1.50816914613194	1.47047019945854	1.61370369427668	1.433704731708	1.7160678126062	1.83830671717194	1.47691100005636	1.7160678126062
1925	CAGL0G08019g	0.6333398880068	1.00837777887722	1.36149814705526	1.59042693797338	1.95760641400285	2.23474405942065	2.23039861750539	2.32474864474147	2.07405217508812	2.23474405942065
4041	CAGL0L00429g	0.984143020867659	1.26076379979307	1.18171381244952	1.49857382725518	1.75776847449711	2.07468429864156	2.02140541852468	1.9094848947024	2.11417950560425	2.07468429864156
259	CAGL0B01595g	0.583681178600558	2.60235658287981	3.05349657708846	2.92276696323714	2.83926289592185	2.85022141713976	2.89420329754038	2.86502309670178	2.55777759593296	2.92276696323714
4398	CAGL0L08448g	-0.0677209073089848	0.664533153623141	1.36615015662325	1.36869138416004	1.6048089242223	1.43425484170723	1.51435034994409	1.59696325495538	1.16603260707143	1.59696325495538
780	CAGL0D03102g	0.755104012079365	1.64609990508904	2.12586270490927	2.16322918007081	1.9786377013212	1.87422972768	1.70923096587521	1.65903334767978	1.68601388422812	2.12586270490927
1773	CAGL0G04609g	0.877597304688996	1.10519145512642	1.31410800467985	1.34113975400004	1.595484543432	1.4695184391485	1.5870131076651	1.41727388204235	1.25584817346017	1.5870131076651
1445	CAGL0F05973g	0.699894632207546	1.26317355428123	1.5430942949075	1.60587018173482	1.43358135940861	1.32706273496727	1.23748466288354	1.35078402090592	0.855549319340137	1.5430942949075
2725	CAGL0I05874g	1.43105271377067	2.96209425406323	3.23570360223462	2.9573599119387	2.98173590272306	2.90148971615342	3.05353568728875	3.31639481906052	2.61056279406357	3.23570360223462
1160	CAGL0E05610g	2.03542371739769	2.7150237906375	3.01608815306594	2.8196765354	2.40146907244626	2.032436021901	2.0905366616394	2.34475148816714	1.8165156938967	2.8196765354
4418	CAGL0L08932g	0.710408373294083	1.58263251524488	1.76934646120733	1.71950871446277	1.73747501734513	1.52730616380348	1.51900696992582	1.72818824425184	1.19950684079644	1.73747501734513
737	CAGL0D02134g	1.87992645585657	2.88396513998246	3.56149735163019	4.14229932861553	4.43822662746222	4.29849479611855	4.37267603865478	4.52869958762076	3.97295257923314	4.43822662746222
3783	CAGL0K07337g	0.639146632051488	2.58009174582778	4.56557321621738	4.62077421869438	4.89749169759833	4.63815940768782	4.15197402627206	3.72100176398358	4.11964012962448	4.63815940768782
1893	CAGL0G07337g	0.900062765088295	1.48305230394368	1.62272700355637	1.60136064308826	1.71431421468799	1.57661734318303	1.76484424029533	1.78558557431629	1.32730638632782	1.76484424029533
1439	CAGL0F05841g	0.552855584898589	1.61403587985292	1.6551807794384	1.63152986691312	2.06704278789502	2.14633899112138	2.1138963841144	2.28939916797921	1.7254085163082	2.14633899112138
226	CAGL0B00814g	0.923799721011157	1.62069343759056	1.94732736051778	1.82210485186994	1.87961719556396	1.62672280602144	1.79507025410959	1.92486833238347	1.37351762333356	1.92486833238347
1866	CAGL0G06732g	0.676195344716184	1.44081248995412	1.28764885767204	1.53203603611174	1.56494062859771	1.30717817181649	1.34695971484044	1.31969627778953	0.880881147157293	1.53203603611174
577	CAGL0C04004g	0.349973288383101	1.12349178543765	1.62184046779853	1.8746488758544	1.66069859007506	1.94043155878047	1.74516135826389	1.76939146841899	1.75215095315901	1.8746488758544
2223	CAGL0H04939g	2.10752827013271	3.57680852521253	5.08111344973829	5.13171579294314	5.52699187699875	5.23083251112137	5.56068074980916	5.39298863824446	5.60050855532906	5.56068074980916
1733	CAGL0G03531g	0.674735303779496	1.51680006001645	1.74391479162902	2.03578611556381	2.43647957098271	2.42103263780204	2.44542566061364	1.56118559644772	2.03991406102717	2.43647957098271
3614	CAGL0K03575g	1.71589089909169	2.69529343329502	3.0419913082953	3.10301923484927	3.09533269897563	2.86402910325931	2.94873452349545	3.12885512438452	2.46042196712495	3.10301923484927
1141	CAGL0E05170g	1.61731352653211	2.14134175794558	2.26891247071644	1.84109247937414	1.48013793240167	0.780874627330137	0.901887711800962	1.35863690852661	0.442061903824128	2.14134175794558
848	CAGL0D04752g	1.64325714077907	2.61778697777164	2.69917826459943	2.31279422549902	1.91986855864694	1.11886148465286	1.11337240766727	1.21667345229703	0.0288743571102321	2.61778697777164
1162	CAGL0E05654g	0.451637730808513	1.17217220402589	1.34322221458129	1.59417377692749	1.8746867260152	1.91057613309535	1.90331706758444	2.1631887743263	2.25500090468704	2.1631887743263
