genesymbol4	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0J05236g	58.554904633998	162.703464343473	7.99272328280526	0.00665786801498087	0.0221995062835625	-2.29585664366786
CAGL0F07887g	-106.609658406298	246.996492704077	-7.98672893724223	0.00667051065894475	0.0222284140183418	-2.29643202789805
CAGL0L13178g	-36.2353634413612	84.5220288500348	-7.97843447520378	0.0066880588184111	0.0222736244577441	-2.29722991919843
CAGL0I03212g	-28.0117729328396	36.2928319192793	-7.97242699320227	0.00670080808232083	0.0222803766242624	-2.29780906586954
CAGL0K07678g	6.84214901592261	7.60659494537029	7.96923017696643	0.00670760605213828	0.0222803766242624	-2.29811768252172
CAGL0F02277g	-43.544922378588	128.976625713216	-7.96872922856185	0.00670867216645397	0.0222803766242624	-2.29816607056255
CAGL0C02607g	15.5437770861491	56.9695699588104	7.96827432147504	0.00670964049731702	0.0222803766242624	-2.29821001770698
CAGL0J10670g	-26.7759384996221	115.954409126963	-7.96810674734798	0.00670999724966616	0.0222803766242624	-2.29822620804436
CAGL0G05676g	35.7618178094571	63.5171224953303	7.95431243122731	0.00673945369900458	0.0223604532524734	-2.29956178469825
CAGL0L07986g	34.7684783905498	61.8396627871768	7.95307429801832	0.00674210628005767	0.0223604532524734	-2.29968193531017
CAGL0H04961g	94.5576115485854	498.40168772082	7.94953393249532	0.00674969907531667	0.0223723734161118	-2.3000257478235
CAGL0J02002g	29.7173749461801	48.8586508539167	7.94542387522519	0.00675852836553436	0.0223883754915126	-2.30042534811964
CAGL0M13959g	-35.2667304498327	67.9040198932101	-7.93531535690646	0.00678031112059448	0.0224245574197466	-2.30141027354668
CAGL0J08030g	-27.2672630062688	89.1595132651791	-7.93327490657735	0.00678471974126589	0.0224245574197466	-2.30160945244593
CAGL0G07881g	7.56107731533271	48.6162177304894	7.93250563274501	0.00678638286343012	0.0224245574197466	-2.30168457731175
CAGL0K07700g	-41.9052639689829	64.8746456808005	-7.93234542661512	0.00678672928943788	0.0224245574197466	-2.3017002247495
CAGL0I05874g	165.897290548909	180.976190427892	7.93106881803525	0.00678949066470969	0.0224245574197466	-2.30182493918183
CAGL0J09900g	396.009724840076	596.774314378663	7.92578630520714	0.00680093342324881	0.0224490988218744	-2.3023415132805
CAGL0A03696g	83.8628594599195	222.037986996168	7.92077726010572	0.00681180824463345	0.0224717376938232	-2.30283211233936
CAGL0G06072g	68.026300234905	110.539673932526	7.91676621935508	0.00682053355788434	0.0224872629678037	-2.3032255036684
CAGL0J09020g	13.8390059032373	20.7514611583089	7.91482689087698	0.00682475772153779	0.022487938428742	-2.30341587972007
CAGL0J00759g	-58.3865139819039	218.137862208041	-7.90742627896032	0.00684091042351579	0.0225278951262924	-2.30414340173066
CAGL0M12683g	-14.7172530148945	119.701924900664	-7.90394667394114	0.00684852318671854	0.022539698370406	-2.30448603374164
CAGL0F07689g	7.68454312199519	80.2311289944332	7.89694550986081	0.00686387573325225	0.0225769457539955	-2.30517653068967
CAGL0K04609g	-44.5506600670779	82.6619753218	-7.87995388800497	0.00690133266077277	0.0226798439454124	-2.30685848953741
CAGL0G03355g	-89.347925291619	248.431950474357	-7.87908021966783	0.00690326617319703	0.0226798439454124	-2.30694520774972
CAGL0M07656g	-120.376091357558	367.050101173012	-7.87484899094834	0.00691264080620039	0.0226970541365206	-2.30736551673385
CAGL0K07942g	-32.3914308288879	58.6551442472764	-7.87305629824256	0.00691661792721496	0.0226970541365206	-2.30754375765519
CAGL0C05093g	136.75453533164	217.128054203821	7.86652877640866	0.00693112588631055	0.0227313302074487	-2.3081935907502
CAGL0A03355r	-13.9926516127024	11.7019107708538	-7.86042254706689	0.00694473527959255	0.0227626209076276	-2.30880265747909
CAGL0I08239g	128.644960555463	313.899646851458	7.85242163386665	0.00696262299662332	0.0228014633280667	-2.3096024326514
CAGL0B00924g	13.625418556493	26.1644121186436	7.85147814744021	0.00696473651969007	0.0228014633280667	-2.30969687307932
CAGL0M05907g	-32.4720007295082	46.0561760037356	-7.8413114882715	0.00698756695906779	0.022851129312408	-2.31071625979766
CAGL0J00781g	-65.866544444749	225.127431918899	-7.84108556109656	0.00698807546979985	0.022851129312408	-2.31073894902836
CAGL0E02783g	69.8424125868905	280.076629273491	7.83086159824829	0.00701114047683735	0.022913160612094	-2.31176735760621
CAGL0C05555g	18.0258415267291	39.3947109982263	7.82337871789735	0.00702808785473699	0.0229429204865815	-2.31252209046944
CAGL0J09416g	37.5163483457768	47.2226251040476	7.82243918970949	0.00703021968355649	0.0229429204865815	-2.31261697487341
CAGL0K02849g	65.956035796236	178.969993109768	7.82141330995911	0.00703254846014071	0.0229429204865815	-2.31272061127866
CAGL0M07546g	12.2345661777687	40.237023054384	7.81356879632412	0.00705039073702018	0.0229877250429067	-2.31351415850892
