genes	del4vsdel4.20min	del4vsdel4.30min	del4vsdel4.45min	del4vsdel4.60min	del4vsdel4.90min	del4vsdel4.120min	del4vsdel4.150min	del4vsdel4.180min	del4vsdel4.240min	no.pi.del4.sec.max
961	CAGL0E01023g	0.318504844290768	0.868547242832276	1.09580037003854	1.31186096357264	1.59162119938794	1.97247021682011	1.81968930703914	1.95276770561612	1.95771457642477	1.95771457642477
152	CAGL0A03740g	1.62072850627579	3.00596198039627	3.55120981656629	3.98126314182966	4.61484521376712	4.89189312615198	5.14919867001451	5.42706134823064	5.2333547273663	5.2333547273663
3918	CAGL0K10428g	0.963376029847383	2.4342209015233	4.00582864247733	4.70718185184659	5.10269720522542	5.59895718388488	5.54038360774146	5.65361413208157	5.4990707043109	5.59895718388488
1270	CAGL0F01815g	1.13744246434582	0.841181861939297	1.25621727167361	1.97687216095229	2.48692761412948	2.38349522453026	2.24627612778112	2.27064758433519	1.80110648023683	2.38349522453026
2168	CAGL0H03663g	1.04481152984506	1.63162301588175	2.14148148014827	2.2862583426023	2.49601885523947	2.44144852662387	2.46959411486719	2.46559751742216	2.2414125016399	2.46959411486719
4326	CAGL0L06864g	1.86719127010965	2.63566885219703	2.84026738988508	2.86247339713033	2.62563986862728	2.53507924383022	2.43444387150167	2.3687784712725	2.46685450547537	2.84026738988508
590	CAGL0C04323g	0.943273567419076	1.97099517681301	2.92117636799198	3.144341307283	3.24603829788062	3.69618064464568	3.66904643816536	3.74471625661105	3.9296990442022	3.74471625661105
265	CAGL0B01743g	0.725976272848825	1.64691877064368	1.74495865461044	1.98077580092305	2.14259783943861	2.24389042729001	2.11601820672781	2.25470020375597	1.9676451357171	2.24389042729001
4314	CAGL0L06600g	1.40769767731813	2.16963191002772	2.36669625493302	2.31516982501748	2.27563918657449	1.99597189791596	1.88834840729265	1.6563411092172	1.32427927489715	2.31516982501748
2269	CAGL0H05951g	0.618504510469567	0.815009981203314	1.16950954768442	1.46248334163816	1.56431866835542	1.5528359425279	1.54652867866057	1.49315646342576	1.31603536995774	1.5528359425279
4331	CAGL0L06974g	1.21063516175491	2.30230156270205	2.56448020593478	2.29102704059024	2.12562460508231	1.91410834484796	1.85847133652204	1.54241948366248	1.00366854526993	2.30230156270205
4274	CAGL0L05676g	0.724154941135487	0.155425726908657	0.234501513593678	0.733213832219414	1.18225844779686	1.2801661049062	1.47847799360688	1.85550295296895	1.9172712382355	1.85550295296895
1158	CAGL0E05566g	0.943086926583209	1.42329679629604	1.80407336517925	2.05179070225354	2.01244786417613	2.14541060917473	2.14367931100519	2.04382923304292	1.90972212043454	2.14367931100519
5133	CAGL0M11792g	0.92637494715825	1.54120595801395	1.66164954876024	1.43179049291511	1.44579802147023	1.3499696924885	1.33368814143786	1.24839787014499	1.09936881335899	1.54120595801395
4914	CAGL0M06963g	1.97934940088096	3.16033234560649	4.34900787395678	5.2716351682246	5.67904072152017	5.82823357806223	5.90777568540445	5.79294248776839	5.70132189672842	5.82823357806223
955	CAGL0E00891g	0.826430140532699	1.6871274721025	1.85991807303463	2.17747240415666	2.21590224109563	2.46484108328516	2.79389596873318	2.78658521636001	2.50233137658231	2.78658521636001
2927	CAGL0I10582g	1.30136323106852	2.07678942720967	2.68586449628211	2.78673731724152	3.0641677817448	3.07371875515372	2.82598016671165	2.96006245295506	2.84385806496105	3.0641677817448
2495	CAGL0I00550g	2.06026106011581	2.79179330544183	3.17824295356646	3.43503324460305	3.3689033742933	3.36729056224449	3.4444359294976	3.29586486561176	3.46240442452582	3.4444359294976
1767	CAGL0G04455g	1.4936344447304	3.17673798536697	3.49775769382962	4.33329941702828	4.9175814037963	5.58237271166182	5.81975624645474	6.18046953576923	6.25463298936575	6.18046953576923
872	CAGL0D05318g	1.1662571572967	1.68745545423786	1.9057044520167	1.87105835216073	1.87304174869551	1.96998554935201	1.7341913027569	1.87121353577662	1.92853700081491	1.92853700081491
1802	CAGL0G05269g	3.68123149856565	6.33704361375166	7.6502397451657	7.90076511555511	8.53802151721379	8.74576551716202	8.78555763654803	8.96085742975069	8.98027970862472	8.96085742975069
1101	CAGL0E04312g	0.317231782189464	0.972271257855592	1.19648133051816	1.14318425566364	1.2869690591299	1.53788047953012	1.50841098118459	1.58409723953807	1.51698814958955	1.53788047953012
615	CAGL0C04939g	2.10259579390764	2.58593434229761	2.77213409211856	2.8051590303509	2.52260997113134	2.27157896130384	2.10448985603273	1.88537958546068	2.13308081572011	2.77213409211856
1954	CAGL0G08712g	0.748422882056094	1.55007266446912	1.98474236319315	1.86293244288616	1.39997488594472	1.19131736454467	1.12255371914961	1.02798482803953	0.91684827333269	1.86293244288616
3504	CAGL0K01133g	0.881081734573677	1.40402839911116	1.59678169730247	1.54967985305755	1.42534457731442	1.32749289083573	1.17704733367967	0.97134974706494	0.704078946788808	1.54967985305755
1681	CAGL0G02365g	0.602547894186316	1.25224202967068	1.55098021595987	1.51596587461825	1.58244420360291	1.65524886719352	1.60831983751311	1.7091142564172	1.6263634744523	1.65524886719352
1050	CAGL0E03003g	1.46342948179466	1.84969674209722	1.69582827350425	1.42176251103734	0.785028601855969	0.717858331836683	0.590709272128529	0.417176721569638	0.482655726205294	1.69582827350425
2996	CAGL0J01353g	0.807753731293396	1.35549621618335	1.62463779287509	1.52618532955746	1.23632243778759	1.17019539324791	1.12687418176194	1.05840806351301	0.950098214748214	1.52618532955746
1798	CAGL0G05181g	1.23669380836439	2.13215673875939	2.35706977149774	2.30494060020159	2.06630226825432	2.00386497124472	1.94362654284545	1.93870118408069	1.73910980163908	2.30494060020159
3207	CAGL0J06270g	0.838668535986856	1.37989949474818	1.78107693856188	1.88366755482464	1.90342617344057	1.98376401731462	1.86816353983514	1.9908109651641	1.81217708161565	1.98376401731462
2121	CAGL0H02563g	2.91409551675514	3.47768370921434	3.19207898404168	3.62670438053166	4.44662615062705	4.37635816989534	4.45467677696698	4.55129191015457	4.3206832057852	4.45467677696698
989	CAGL0E01639g	1.09645862397046	1.66985136657053	1.90535778595564	1.74882029602511	1.68696788701675	1.71336167142252	1.49403457237175	1.43721090461296	1.38690371263622	1.74882029602511
1720	CAGL0G03245g	1.12665947282507	1.81083380701539	1.83769865364492	1.7801150636639	1.77574705955042	1.62472799356904	1.6042247398008	1.41144199921703	1.217353914097	1.81083380701539
1866	CAGL0G06732g	1.48515589747971	2.18350312295571	2.16125825070173	2.33777827707954	2.44510977706151	2.09001600631825	2.06266788753238	1.68996381853452	1.52688479259608	2.33777827707954
2895	CAGL0I09724g	0.307467517395614	0.790460891264073	1.33213272242014	2.20283000650767	3.04361467574795	3.02631663367352	3.4987175754655	3.18477276985323	3.36869044560903	3.36869044560903
4612	CAGL0M00154g	-0.151967530078589	0.0184899032633052	0.724431170923323	0.362930610264082	-1.32516623696308	3.17506849757198	4.39321987871347	5.03939714838405	6.05044023524609	5.03939714838405
3019	CAGL0J02002g	0.874202426092636	1.61355534808812	1.88814284710826	1.93079246126161	1.81069881912314	1.75367413612745	1.67959677343902	1.73615186059224	1.61611958460366	1.88814284710826
4104	CAGL0L01925g	1.83440590739293	2.68746306936453	2.54245641519014	2.22616758433252	1.97374287981309	1.68655083924594	1.65738435767948	1.47048716189025	0.916406187891349	2.54245641519014
2454	CAGL0H10120g	1.77178877392737	2.60911666358951	2.99966580774505	3.08019551800685	3.20105912941422	3.20111805262453	3.22972164920574	3.18257181695326	2.93264920920234	3.20111805262453
372	CAGL0B04059g	0.649105498124134	1.34392569802628	1.54729292132511	1.626808240383	1.93165569900351	1.91411866939962	1.88249459270233	1.87238694668821	1.73952147613971	1.91411866939962
4028	CAGL0K12958g	0.769830703758955	2.00359546927578	2.52377546111742	2.50529627069916	2.55143650545929	2.36011580095218	2.25889427694144	2.00516934214844	1.62518020618914	2.52377546111742
1536	CAGL0F08107g	1.10077677012168	1.82563830221597	2.04963449725093	1.68606953951193	1.25375107271891	0.814789255083008	0.65979773865538	0.456024196679429	0.18591303284893	1.82563830221597
4232	CAGL0L04686g	0.718113491240921	1.56672763758986	2.29585146466179	2.48237197740242	2.56504070842764	2.69519877844527	2.70114356573272	2.81557986535759	3.05670200326605	2.81557986535759
2685	CAGL0I04972g	0.637405900632491	0.880834400767133	1.0502471392205	1.32799939670657	1.6910154829246	1.96481041840157	1.89813687839058	2.24267939455055	2.51214337939853	2.24267939455055
2119	CAGL0H02519g	0.769215740900166	1.23508265985102	1.56451112787161	1.73065960027237	1.81253391070414	1.68567610640304	1.53058361620291	1.39105773180111	1.48739990442185	1.73065960027237
3726	CAGL0K06039g	-2.64698527879704	-3.05874799976328	-1.2075498838652	0.173360072143288	1.13263218574835	1.76846000931313	1.92709321110654	2.48954544144153	2.76927834816754	2.48954544144153
2589	CAGL0I02794g	0.298416010428888	1.21036744989348	1.38223045800687	1.67547020780953	2.06363958500972	2.16758824589704	2.08288055845143	2.12364311191626	2.15593878731467	2.15593878731467
2625	CAGL0I03696g	0.938195529505036	1.47923489351791	1.62003793676259	1.61999437891535	1.59430467166524	1.49983142561896	1.46918399969833	1.52765565849637	1.35950305875875	1.61999437891535
2834	CAGL0I08305g	2.10471359408408	3.39434398440776	3.62218284554903	3.59304148977965	3.32486110824426	3.24641061876074	3.24121115188956	3.089214038024	2.84870535612541	3.59304148977965
3343	CAGL0J09306g	0.817848226159795	1.59124867687623	2.13456128606149	2.14306494446259	2.08028966576447	1.76528265340634	1.82408820885597	1.63732074231837	1.14791575270504	2.13456128606149
3514	CAGL0K01353g	1.02851300417384	1.62936585035806	1.88998564563758	1.94418759601555	2.05935156529458	1.92334574689742	1.98338605288454	1.82780167724538	1.61130910360894	1.98338605288454
1673	CAGL0G02189g	1.39667231754855	1.62106131910342	1.5354704807938	1.63819422905448	1.94935115483538	2.38577103757658	2.72668569188497	2.80474367156742	2.7849913457756	2.7849913457756
2544	CAGL0I01672g	0.85023416541065	1.42252076122522	1.7764632857936	1.95358634318405	1.73408256386276	1.83838068059923	1.70411770562183	1.74189923629067	1.7343928192654	1.83838068059923
3348	CAGL0J09416g	1.20338989046935	1.5839124389081	1.95883884108004	2.22372365877529	2.40090242656884	2.29685802330885	2.38252287824462	2.31323753089759	2.13115097562497	2.38252287824462
2295	CAGL0H06545g	1.22607484560673	2.20497845919754	2.49470175619893	2.59979556469143	2.87547661400008	2.95853355116225	2.88676436488808	2.7741703803642	2.55207269179996	2.88676436488808
4397	CAGL0L08426g	2.41912362195199	3.43034974777903	3.73664110838074	3.57449998986176	3.27817522155847	2.99331808037958	2.87111054071225	2.72240614801307	2.98109103475464	3.57449998986176
2185	CAGL0H04037g	0.612456164622611	2.64529370413798	3.47097961111461	3.46381850977536	3.71277362917008	3.82832697676349	3.86726853856512	3.86250807864877	3.6716816753875	3.86250807864877
1088	CAGL0E04004g	1.56077836625947	2.64484335133724	2.50874915213303	2.76483138789576	2.50784996829201	2.33349640798725	2.06056824849386	2.13773137360612	2.12114803988092	2.64484335133724
1253	CAGL0F01419g	-0.166362597511784	-0.0843666025137644	0.0858868916216577	0.246645802304536	0.318044200614857	0.964001330253956	1.33712345650526	1.53895233536455	1.53613033710166	1.53613033710166
2731	CAGL0I05984g	0.621718135173765	0.846309620759098	1.10601603926744	1.09727813927582	1.43570176137297	1.49447516088789	1.40017770023057	1.53342134021969	1.681537624912	1.53342134021969
1154	CAGL0E05456g	-3.86953761928373	-5.72954764118876	-3.5760469899415	-1.4315981071767	1.37769043417663	2.04533827615628	2.52243388638267	2.96587535441948	3.13875099660954	2.96587535441948
2489	CAGL0I00418g	-0.0734371129825302	0.747206015962893	0.792183079061585	0.875620562560245	1.44490666904412	1.60222900296273	1.74722013880306	1.69080593175432	1.40830377788392	1.69080593175432
1991	CAGL0G09603g	0.953624714407855	1.6896019815073	1.83500566448294	2.03385485793527	2.18341903061259	2.18912667270869	2.23649481485773	2.11272203798071	2.06822700274823	2.18912667270869
5177	CAGL0M12815g	1.04732395456475	1.6312460486905	2.28297836701361	2.41602984822716	2.76368487738967	3.84991711185656	4.75584108688577	5.17056499907326	5.972295871075	5.17056499907326
4985	CAGL0M08492g	0.391861371192316	1.11468717812469	1.60437826409562	1.67182430732821	1.60750120720053	1.54511002719936	1.75684671562149	1.70819530368948	1.31174773915564	1.70819530368948
3823	CAGL0K08228g	-0.183073637719148	0.5895752458716	0.920684114317604	1.15415552934614	1.36300462142926	1.57623021108577	1.50086538623165	1.57605026486966	1.59767521626103	1.57623021108577
1198	CAGL0E06512g	1.00301012085335	1.63681357275591	1.63853743142944	1.49889447976661	1.39738915722444	1.19866248862915	1.19108638232108	1.06685419354535	0.777188035968466	1.63681357275591
1	CAGL0A00165g	-0.0197285640201073	0.250797343738169	0.237519437748248	0.708448914061528	0.886556869228824	1.13391212432911	1.46137105447304	1.75738445557167	2.02009228491514	1.75738445557167
3312	CAGL0J08613g	1.32402256718921	2.29338610878144	2.78341301881798	2.79863040290087	2.81546225566351	2.78807465788814	2.76523850058285	2.64402713713902	2.18407788365686	2.79863040290087
5197	CAGL0M13255g	1.48179239226701	2.06390337049338	2.22800460094676	2.03199303278967	1.9304185875825	1.80206898403372	1.62871681033019	1.67096497606372	1.54894212736714	2.06390337049338
3527	CAGL0K01639g	0.615645339801381	1.09346024671162	1.44455568157703	1.57763571425216	1.53844322010699	1.46459197486412	1.30155330026901	1.27621192648602	1.09820020979411	1.53844322010699
3970	CAGL0K11638g	0.515560472992086	2.24022898938338	3.30290961832482	4.06352268764518	4.71385279611945	5.57284741318362	5.86908078139319	6.05361965002669	6.10244682206254	6.05361965002669
4408	CAGL0L08712g	0.903220247287142	1.57471339813172	1.85704706042262	1.94832809340239	1.89463449321231	1.8261180931271	1.82748025458361	1.81337904737887	1.38919993053652	1.89463449321231
3365	CAGL0J09812g	1.67085361860865	2.56968684456268	2.85917618953546	2.7546734392792	2.7251131264985	2.4425756353644	2.49023130157643	2.23619592491568	1.65887975811852	2.7546734392792
2533	CAGL0I01386g	0.821111864281241	1.40222083880318	1.57587903337468	1.6726675134765	1.58695534319029	1.71402226174221	1.69652324401194	1.68420767576218	1.4871726719438	1.69652324401194
1175	CAGL0E05962g	1.32706143367364	2.44282411838756	2.96527580967714	3.02410184005287	2.91674260335757	2.85283657463522	3.28201684308809	3.13625348931314	2.79711963992416	3.13625348931314
1907	CAGL0G07623g	0.781922623635939	1.89920982536035	2.3160131665335	2.26770853130113	2.24046520297749	2.00981592301443	1.94573258103722	1.78943380439386	1.44977422451158	2.26770853130113
2397	CAGL0H08778g	0.769454707052444	1.81958687831381	2.16298200082886	2.21163452753885	2.1521157901819	2.25872162477568	2.35687749171299	2.35253309777486	2.33768330228551	2.35253309777486
2623	CAGL0I03652g	1.06267838915558	1.25040421881073	1.42795414380219	1.42945314645295	1.37062090458572	1.47772078219088	1.43979120849234	1.6268997019386	1.71214181816366	1.6268997019386
4324	CAGL0L06820g	1.65915147598256	2.41911584085748	2.3967479238004	2.26690359364959	2.07168656190328	1.85874549708653	1.81527676939918	1.75305713352132	1.48671747102138	2.3967479238004
2264	CAGL0H05841g	1.1934328325947	1.75310914855947	1.99257340919107	2.10094132406208	1.89400752828445	2.06151111608464	1.85573252283067	1.90000610446605	1.8897864825991	2.06151111608464
3253	CAGL0J07304g	0.972581599023974	1.70928002023031	2.12679658462427	2.10569766937025	2.08438725175013	2.12493714958235	1.80774999231508	1.91648126092775	1.95636213072325	2.12493714958235
2615	CAGL0I03476g	1.1646004118705	1.75274413264876	1.61883252802749	1.41657670685506	1.35869898779843	1.31597896293276	1.27194643351453	1.332173168235	1.06532437755287	1.61883252802749
4043	CAGL0L00473g	1.7887586359783	2.30638096950636	2.59509395608151	2.39604125817358	1.93285083100663	1.78863509403272	1.60952921182719	1.60167283545964	1.51307400828368	2.39604125817358
4935	CAGL0M07403g	0.34701042901861	0.572896655756082	0.73057661125871	0.953637321697132	0.963249696728167	1.16680359342907	1.34686503901337	1.57247592035887	1.63588612685968	1.57247592035887
2301	CAGL0H06655g	0.154021654771046	0.655771384382749	0.977724439151453	1.25436399873195	1.40814808262657	1.68617172896534	1.7585219666245	1.72900054203129	1.66711534712605	1.72900054203129
112	CAGL0A02904g	0.457422672168821	0.742743910594768	0.999455204560552	1.27748060652496	1.41433507888261	1.57296963779361	1.51129546898082	1.71290088940536	1.77505501938025	1.71290088940536
1871	CAGL0G06842g	0.819028905738096	1.53039666125841	1.74018682581995	1.67956707227105	1.42850098391897	1.2264893359604	1.28531768487122	1.13832152608508	0.86034793581585	1.67956707227105
4294	CAGL0L06160g	0.316126204394967	1.01565650746942	1.56383629713748	1.58867965846274	1.44153266507567	1.22871820062339	1.15542742111039	0.958512675382558	0.689847339259982	1.56383629713748
3551	CAGL0K02145g	0.604304660637837	1.25430869661509	1.56351531300936	1.65147013963513	1.61162963097197	1.45999079119847	1.26388217903355	1.0268983864547	0.892644716649679	1.61162963097197
2188	CAGL0H04125g	0.513108648190784	1.40174919600385	1.88654897029138	1.77198780441248	1.73679833505289	1.50558195684856	1.48770709228637	1.34403997590125	1.07696203036079	1.77198780441248
4870	CAGL0M05995g	0.565360925278958	1.10283441005717	1.48586480969724	2.03480683182231	2.41373727160879	2.38837765855884	2.58491530074803	2.48111897830227	2.33294282843426	2.48111897830227
1282	CAGL0F02101g	1.30972086613863	2.17032135157151	2.56907925444119	2.38920196235501	2.03643055951331	2.05406589074401	1.93169774504601	1.83150500793889	1.77015008619813	2.38920196235501
4700	CAGL0M02211g	1.54076975046937	2.36201165256998	2.65493196414201	2.46425400838522	2.42765269022918	2.19617282404021	2.13614023513133	2.03818568479061	1.6816142618281	2.46425400838522
1925	CAGL0G08019g	-0.166718405914917	0.117057674344827	0.542997446543525	1.03492934826081	1.66156483895262	1.98234972933688	2.25648980789501	2.22754269504588	2.26146811046772	2.25648980789501
1382	CAGL0F04521g	1.63229952995959	2.48695252212933	2.98985047493294	2.97844001285901	2.73082593496853	2.81888331198609	2.46002542494147	2.35582117513273	2.13490060143829	2.97844001285901
1147	CAGL0E05302g	1.06175086212363	1.4461191551436	1.64204669905587	1.63782485267646	1.40792624715998	1.23815575841188	1.19644782445476	1.13764135341274	0.822446611884108	1.63782485267646
216	CAGL0B00616g	0.430464756760375	0.580928383824317	0.685734867367009	1.20245663495777	1.67649147229158	2.33339961548458	2.67705522555957	2.91406599242016	3.13028785575999	2.91406599242016
5190	CAGL0M13101g	1.14873567603754	1.82116430526005	2.10527035689141	2.31755317544502	2.45995536453405	2.29062707111671	2.31028279220206	2.10401304810145	1.59743725957862	2.31755317544502
1724	CAGL0G03333g	0.19942794142251	0.513403507536315	0.881761117310355	1.19884065949553	1.41649686042926	1.7054147022093	1.4579142429415	1.66091566929646	1.72683600989031	1.7054147022093
4338	CAGL0L07128g	1.16236907659518	1.52121330575142	1.69995445505477	1.65793772325957	1.47797942463009	1.54209242995262	1.35178536890205	1.39825441718477	1.26498351334698	1.65793772325957
4753	CAGL0M03377g	3.30947460436704	4.71181402395694	4.36738358830911	3.67053329654493	3.17407380130582	2.79819260873134	3.03851397982043	2.63709149347199	2.16908833434543	4.36738358830911
199	CAGL0A04829g	2.23429197057418	3.02976972272909	3.0183898535351	2.57726926831976	2.28932127461052	1.97594472832684	1.84525784830946	1.52305538046084	0.779951106756773	3.0183898535351
4298	CAGL0L06248g	1.04029372746263	1.61062127222044	1.6313099785535	1.69211642169682	1.79896067776855	1.81182672011085	1.98616574103934	1.93685412877512	1.52165411418253	1.93685412877512
4843	CAGL0M05445g	1.37529056770733	2.04496250448275	2.32920939665365	2.52116998962725	2.76625409797944	2.97829851423647	2.84203283940476	3.05306923762729	2.80068251364247	2.97829851423647
3093	CAGL0J03740g	-0.341406499629524	-0.237330231269371	0.386409648682727	0.686803315215246	1.68307099121816	1.91220202271551	2.20389242502034	2.34903360206101	2.77203980986302	2.34903360206101
2955	CAGL0J00429g	0.313393115405978	1.12378924381159	1.8017082820116	1.73878475133842	1.42533115489642	1.17832814722403	0.721271430379884	0.784790509506523	0.639416424280959	1.73878475133842
4041	CAGL0L00429g	1.7801227389375	2.08719011473436	2.04887806912766	2.26485642306701	2.21198836412947	2.3808253221692	2.60573621252526	2.59141891111538	2.59761196223945	2.59761196223945
4598	CAGL0L13134g	1.0450134964727	1.72577533838059	2.1956489642198	2.215241287623	1.93341260007481	1.76850604813406	1.70319981896492	1.54508020485686	1.33488365865486	2.1956489642198
1722	CAGL0G03289g	2.52528945361955	2.55494442466098	3.08296532021941	3.16664961708728	3.46274026766534	3.52568512925517	3.55825972391664	3.27512368691713	2.69445671154388	3.52568512925517
653	CAGL0D00264g	-0.5677645294815	0.641868609040684	0.879558273274227	1.20256810783352	1.32530319219766	1.74852610795437	1.86160824412596	2.03805115388006	2.13970537438964	2.03805115388006
2126	CAGL0H02695g	2.46861530672285	3.37314603107212	3.18872736763792	2.96766861051136	2.63155293127908	2.34492316557854	2.4459575931614	2.17300766920387	1.93227305852267	3.18872736763792
706	CAGL0D01474g	1.94139932534916	2.70160063153221	2.74758708262787	2.71624903592611	2.29838970304837	2.10022453202458	2.24818105596673	2.07202247190306	1.96074677142158	2.71624903592611
820	CAGL0D04026g	2.47689192281182	4.60859538704444	5.50377606324466	5.27784509485538	5.05364214855944	4.78639710894025	4.7057834861375	4.56900322826902	3.92646222188915	5.27784509485538
5215	CAGL0M13651g	1.366616745605	2.42505232666007	2.87972418777743	2.93897824972633	3.00918107177579	2.85648260836082	2.8765411837816	2.74976351137021	2.43143189267991	2.93897824972633
2717	CAGL0I05698g	0.48749595605606	0.844832700691827	1.28463022624738	1.4563258586602	1.50726088609128	1.59131705578508	1.45457650049781	1.53590006409316	1.25420578804854	1.53590006409316
222	CAGL0B00726g	1.0117043710198	0.95419279641528	2.26592152220283	2.30344142413569	3.11142853620999	3.3498945626996	3.94261351784397	4.03784001756633	4.43191729233824	4.03784001756633
568	CAGL0C03696g	1.09106221075362	1.75460289238833	1.80135596454705	1.69869655187307	1.3066907927729	1.33904825984939	1.18538572651697	1.09385967308206	1.13903794412857	1.75460289238833
2499	CAGL0I00638g	1.10558321671053	1.42744802230004	1.69693077507034	1.5935678022129	1.59156390485846	1.39330830518545	1.25887983632073	1.32689511862193	1.0776658473763	1.5935678022129
744	CAGL0D02266g	1.45767024646424	1.88529574652157	1.71487349795789	1.69099169702884	1.47033569548995	1.41232271853653	1.39939963498265	1.33879613153274	1.18510896913359	1.71487349795789
577	CAGL0C04004g	0.688027307037971	1.55561748218567	2.02661597338594	2.17647049993347	2.19945469696293	2.20396892482411	1.91237749854694	2.08874608375561	1.93896765361369	2.19945469696293
3696	CAGL0K05357g	0.638835569357809	0.964880259547687	1.44491775979707	1.64436238729353	1.91719705781915	1.94572966371377	2.15638788135565	2.02971767889409	1.92053067375381	2.02971767889409
1945	CAGL0G08448g	0.525514476199855	0.92398101400913	1.07260375825226	1.20364698254038	1.20358058356715	1.47566644577837	1.4423868158513	1.5581924309397	1.56661785832078	1.5581924309397
518	CAGL0C02607g	0.769253546818875	1.13371120866594	1.50627272982517	1.52801313198561	1.40349339066861	1.44313039812957	1.24069026011082	1.37350076898511	1.43407883774645	1.50627272982517
3955	CAGL0K11297g	0.797224842200079	1.47114613581452	1.7425988477103	1.634226862708	1.28828508373254	0.895536436962588	0.790375008539633	0.622407469497977	0.197615196828214	1.634226862708
453	CAGL0C01243g	1.85123834404937	2.21123887783123	1.71366097454592	1.77883047613472	1.75523649704974	1.20513986878512	1.04572915541106	0.695974775770248	0.520384963034186	1.85123834404937
1445	CAGL0F05973g	0.689178119702904	1.33272779705741	1.63257799156339	1.78056441406202	1.54425565325006	1.75777153318768	1.48949546845649	1.63049502465109	1.43624219441276	1.75777153318768
3443	CAGL0J11550g	3.17230801956015	5.86808656996549	8.29524690586893	8.70318560791773	9.68580663991152	9.68224592293754	9.91223133110207	10.0572933037522	9.71756441584349	9.91223133110207
4549	CAGL0L12012g	1.73496612169777	3.20983716400615	3.84630582007964	3.96616253400676	3.94643497295195	4.12928644096207	4.06404017232318	3.98318509549821	3.87449742416024	4.06404017232318
4051	CAGL0L00649g	2.12825003538864	3.44548520104822	3.83453588388752	3.67836458289484	3.64835209642604	3.61967833597929	3.70786590001166	3.66282008309721	3.25983496899793	3.70786590001166
182	CAGL0A04433g	0.763009808692291	1.56165762305866	1.85019976518832	1.79173045842156	1.8628829240491	1.56238102324388	1.60136041070799	1.39444977011997	0.925138440412678	1.85019976518832
2907	CAGL0I10054g	1.69360593956688	2.83328151434649	3.26185997988201	3.33053918187707	3.28415652412196	3.16828112965858	3.39958054989114	3.24814321086947	3.16249952714345	3.33053918187707
2816	CAGL0I07887g	1.15853142935118	1.69895486955205	1.8190294662742	1.93077438285697	1.9049286944783	1.8989890700504	1.86610900594567	1.90048144151872	1.78931914914722	1.9049286944783
461	CAGL0C01397g	2.8772332743289	3.71693177475381	3.7584690784592	3.71185946780169	3.71841204338643	3.67880498468587	3.57893930029552	3.52231932174062	3.52495674358255	3.71841204338643
1530	CAGL0F07975g	1.57640173840405	2.08428563105278	2.13039452981014	2.0489871639909	1.92723920032253	1.92504904869787	1.93767228286491	1.77181181935885	1.39869185087186	2.08428563105278
410	CAGL0B04939g	1.04955652807306	1.63067164762881	1.94006288475102	2.08720182365886	2.03563917916616	2.09355439243916	2.09097087642255	2.13727346876191	2.05903902640332	2.09355439243916
2698	CAGL0I05236g	1.03146227752231	1.59513941940391	1.63947059978731	1.56892206960829	1.48303588404195	1.35582268766801	1.27690151008819	1.16662327164249	0.740111246654176	1.59513941940391
40	CAGL0A01089g	0.0497804781109052	1.0630240626465	1.34192839674925	1.50926377411076	1.83966942096439	2.01536038724665	2.20614457553787	2.21765072926366	1.97969443271601	2.20614457553787
1389	CAGL0F04719g	2.45457868237344	4.39931457623957	4.53629988280214	3.99878429796584	3.65165133120853	3.1388755078764	3.00430525174948	2.47609751820024	1.6290650073174	4.39931457623957
230	CAGL0B00902g	1.93030812096828	2.33432295165711	1.83506369159649	2.1735003857477	2.39354061173204	2.29003084449766	2.44821599864073	2.07144904320908	2.00779419644561	2.39354061173204
1126	CAGL0E04840g	-0.0627675221801607	0.920969875670943	2.23667526618596	1.57680784567839	3.39525828873084	3.7323483501477	4.13905630518933	4.34723380485088	4.79936743659592	4.34723380485088
255	CAGL0B01529g	0.527784157398933	1.04999415661921	1.439957568691	1.47785407034537	1.60188565067327	1.55089525306821	1.46352268577144	1.40368256759675	1.419191383948	1.55089525306821
2307	CAGL0H06765g	0.505530467516815	0.927740802880721	1.05101334392172	1.36346120116676	1.39565572117184	1.4763753992313	1.46956877732082	1.58744863728994	1.77936940397706	1.58744863728994
682	CAGL0D00946g	0.291718811169319	0.918798250963898	1.26502964443077	1.57635238279155	1.7768260283649	1.87545086906805	1.76178915106658	1.7726642826658	1.59749580692257	1.7768260283649
5223	CAGL0M13827g	0.677428234630389	1.93642591717122	3.14885887458988	3.0493081507019	3.39312213927133	3.82430566282547	3.72699147319743	4.1086354210582	4.21893164103037	4.1086354210582
4460	CAGL0L09999g	0.660402088212944	1.08343231825841	1.21266846784954	1.6682295165155	1.95458524956044	1.97975184453277	2.06689732110303	2.01917553036393	1.80145313183187	2.01917553036393
3109	CAGL0J04092g	0.90198585605318	1.40402933711469	1.52698510180404	1.70417063356579	1.68482031702679	1.58339989275046	1.46547197002409	1.37692289286871	1.14087996180234	1.68482031702679
802	CAGL0D03630g	0.372022309549507	0.586495666959211	1.01049200520933	1.28559108509966	1.75125730282669	2.42049400807877	2.19771044204887	2.52371605114874	3.00063614866264	2.52371605114874
2081	CAGL0H01606g	0.643035238250021	1.35067788805797	1.7374713215098	1.75957241842623	2.04137361651793	1.87484620989192	1.96908058531701	1.83791595944954	1.36494937631227	1.96908058531701
