genesymbol4	S3	S4	S7	S8
CAGL0L04598g	43.4957087993117	43.0596302469676	304.645265638185	303.774665627441
CAGL0H04675g	621.748475474824	623.636577200042	272.198878681901	275.928654611592
CAGL0G05335g	152.63524805648	152.060819857649	427.064606694864	423.596894847153
CAGL0F00253g	413.075811173832	414.786969625378	193.099848858746	196.047168465117
CAGL0H08844g	35.4903636215243	35.1549638248189	245.364839739678	242.175913986321
CAGL0I08327g	951.568696799667	959.376882603934	497.043570995173	495.321468675855
CAGL0K02497g	330.353911003362	330.123831893418	120.139324675968	116.72822799573
CAGL0F03135g	138.492471575723	138.331662387601	226.072393441347	225.299543673685
CAGL0G06952g	130.487126397935	138.747697462451	578.071845448161	573.79659062961
CAGL0L04378g	11.7411729274216	10.6088944086732	147.674907119949	149.918422943913
CAGL0G09977g	94.9967627764109	90.2796112424344	522.82529468476	514.448021696842
CAGL0B03795g	461.641571919075	459.718757709171	175.736647190248	182.264799376464
CAGL0M13783g	72.3149514393465	70.5179451870628	168.545826297234	168.763703126356
CAGL0J07260g	268.179063455879	268.966675890479	186.25979971661	187.327710470255
CAGL0C02343g	928.086350944823	911.740866533617	282.546645332824	281.272838543927
CAGL0J02266g	146.76466159277	146.860381422025	85.7636930898516	85.5069429173537
CAGL0H08734g	1614.14443268121	1588.62993331445	612.798248785156	602.767692999635
CAGL0H02893g	29.3529323185539	27.6663324775202	130.311705451451	131.916961277102
CAGL0G01540g	59.239554315627	37.4431567364935	834.135223589641	829.192328027495
CAGL0E05148g	64.5764511008186	68.6457873502381	220.635431302727	221.642996772614
CAGL0G06380g	259.106338921053	260.021921781205	103.653052384667	107.727497162324
CAGL0I08547g	339.960325216706	334.908235254192	65.9450891652029	71.7245738287013
CAGL0H02783g	160.373748395008	160.589538892072	72.0835948055808	70.0369367974377
CAGL0J07040g	106.737935703832	110.873347447506	582.807264085024	569.014952374363
CAGL0K09416g	128.619212523118	129.178890740903	31.3940717036471	34.0340134638151
CAGL0B00374g	64.3096062615591	64.2774190643139	12.1016254053165	11.532186380301
CAGL0M13937g	55.2368817267333	56.1647351047403	148.376450621706	145.980603204298
CAGL0J11440g	451.768312866471	449.525898375347	330.777761078651	327.682856903674
CAGL0E02343g	197.19833621283	195.744502716891	19.46783217377	25.0332826304095
CAGL0G02629g	66.1775201363761	66.7736295134135	13.1539406579527	13.7823690886524
CAGL0D05500g	134.489798986829	133.131223951977	40.8649089773731	43.3160171357647
CAGL0I04554g	104.870021829015	101.096523188533	414.26143778779	424.721986201329
CAGL0H03069g	234.022924030653	235.683869902484	155.041113888402	156.668971068967
CAGL0E02717g	96.0641421334492	95.6880672154835	45.2495558633573	44.4411084899404
CAGL0L06952g	650.300873275599	641.734102956014	244.83868211336	232.612637475827
CAGL0J00803g	69.3796582074911	72.1820854864625	161.705777155099	160.888063647126
CAGL0F04895g	115.010125720879	118.15396125738	532.296131958486	516.979477243737
CAGL0J07766g	295.397237060356	289.1443770207	44.0218547352817	50.9103837764507
CAGL0F05709g	110.206918614207	108.585154535831	6.66466326669604	9.84454934903743
CAGL0H03487g	296.731461256654	296.841025905424	189.416745474519	193.234440079678
CAGL0H02101g	11.474328088162	8.32070149699856	101.899193630274	102.945858907077
CAGL0H10428g	41.0941052459755	42.4355776346927	100.320720751319	99.2893120060061
CAGL0B01232g	148.632575467587	145.8202937349	31.3940717036471	27.8460110158487
CAGL0L04246g	315.410600004825	317.22674457307	222.213904181681	219.111541225719
CAGL0L02717g	36.5577429785626	37.2351391990686	93.4806716091839	91.976218203864
CAGL0M07227g	240.160355333623	232.56360684111	48.7572733721447	50.3478380993629
CAGL0G09020g	43.2288639600522	44.0997179340924	218.881572548333	211.798447423577
CAGL0L00649g	14.9433109985365	16.6414029939971	71.206665428384	71.4433009901573
CAGL0M04763g	10.1401038918641	9.77682425897331	81.203660328428	83.8193058860901
CAGL0K09614g	481.121245185025	476.360160703168	80.5021168266705	96.4765836205668
CAGL0J10252g	154.236317092038	155.181082919023	15.2585711632251	20.8141900522506
CAGL0K09966g	688.459685289719	678.969242155083	275.531210315249	289.992296538788
CAGL0M02629g	189.726680713562	190.336046743842	336.039337341832	329.933039612026
CAGL0J02508g	13.6090868022386	12.2730347080729	190.293674851716	182.827345053552
CAGL0F08107g	173.982835197247	162.461696728897	429.870780701894	428.659805940944
CAGL0M08552g	332.755514556698	338.028498315567	586.84113922013	577.171864692137
CAGL0L05456g	148.365730628327	157.677293368123	815.018163166749	787.28267508445
CAGL0C01771g	23.2155010155836	23.7139992664459	71.3820513038233	70.0369367974377
CAGL0H08800g	229.753406602499	226.323080718361	123.120884558437	126.010231667679
CAGL0C02321g	33.8892945859668	35.5709988996689	215.198469164106	207.298082006874
CAGL0D01408g	627.885906777795	630.293138397641	389.707415226279	400.251249248007
CAGL0B03509g	216.67800947878	212.801940785738	370.239583052509	376.343057971774
CAGL0J08184g	167.845403894277	169.534293001346	62.0865999055367	66.3803898963667
CAGL0L03047g	105.937401186054	107.961101923556	17.0124299176188	20.2516443751627
CAGL0M09977g	276.718098312186	272.919009101553	45.9510993651148	55.6920220316975
CAGL0G04829g	23.7491906941027	24.9621044909957	98.7422478723649	95.9140379434789
CAGL0F06809g	135.290333504608	131.259066115152	16.3108864158613	19.6890986980749
CAGL0L00957g	37.3582774963414	36.6110865867937	125.22551506371	121.509866250976
CAGL0K02783g	113.942746363841	111.081364984931	183.804397460459	184.79625492336
CAGL0D05060g	254.303131814381	253.365360583606	52.9665343826895	62.4425701567517
CAGL0A04213g	179.319731982439	179.519134797744	102.249965381152	98.7267663289182
CAGL0F04345g	164.910110662421	164.749889640572	248.697171373026	244.98864237176
CAGL0G01969g	111.541142810505	112.953522821755	54.5450072616439	52.5980208077143
CAGL0J08316g	39.493036210418	44.5157530089423	148.551836497146	148.230785912649
CAGL0M05973g	443.496122849424	448.277793150798	324.463869562833	327.682856903674
CAGL0F08371g	221.214371746193	218.002379221362	103.302280633789	107.727497162324
CAGL0F03113g	43.4957087993117	42.2275600972677	97.33916086885	95.632765104935
CAGL0J05940g	152.368403217221	159.965486279797	338.143967847104	333.589586513097
CAGL0A04301g	86.7245727593639	91.5277164669842	203.09684375879	205.891717814154
CAGL0J11792g	69.3796582074911	69.477857499938	10.5231525263622	12.9385505730206
CAGL0C03465g	53.6358126911758	54.0845597304907	99.0930196232437	100.695676198726
CAGL0H04081g	755.437739943874	778.609642581641	295.349814239898	301.524482919089
CAGL0A01243g	168.112248733536	152.268837395074	3282.69743059868	3448.68627338708
CAGL0I01342g	736.224911517185	746.782959355621	493.711239361825	500.665652608189
CAGL0H00781g	60.8406233511845	62.8212963023391	158.373445521751	154.137515522072
CAGL0L13068g	102.20157343642	101.720575800807	58.7542682721887	60.1923874484003
CAGL0M01056g	139.559850932761	139.787785149576	17.5385875439369	23.6269184376898
CAGL0A04257g	228.419182406201	232.355589303685	30.1663705755715	39.6594702346936
CAGL0H02057g	568.379507622908	579.744876803375	118.911623547892	139.792600756331
CAGL0H03289g	27.7518632829964	23.089946654171	118.034694170696	117.572046511361
CAGL0G05610g	79.7866069386148	77.3825239220866	139.256385098859	137.823690886524
CAGL0D00770g	243.095648565478	244.628624011758	295.525200115337	293.930116278403
CAGL0I00748g	430.153880886445	420.403443135852	616.481352169383	612.893515187216
CAGL0E06072g	21.6144319800261	18.5135608308218	90.1483399758358	91.976218203864
CAGL0K09284g	271.914891205513	268.966675890479	28.9386694474959	41.6283801045011
CAGL0F09207g	633.756493241505	647.350576466488	323.060782559318	333.870859351641
CAGL0M06149g	72.0481066000869	72.5981205613125	12.1016254053165	14.9074604428281
CAGL0J01265g	228.686027245461	234.22774714051	38.93566434754	29.2523752085684
CAGL0K01551g	288.192426400348	293.928780381474	44.7233982370392	57.0983862244171
CAGL0H09724g	347.165135876715	355.501971459264	49.6342027493415	64.4114800265592
CAGL0H09064g	1926.08604977566	1900.6562394519	606.659743144779	675.898631021056
CAGL0K02959g	120.613867345331	122.522329543304	208.183034146531	203.922807944347
CAGL0F08129g	199.599939766167	194.080362417491	22.4493920562393	30.658739401288
CAGL0I01100g	66.1775201363761	68.0217347379632	160.302690151584	165.388429063829
CAGL0H07425g	130.753971237195	135.419416863652	46.6526428668722	47.8163825524675
CAGL0L11770g	212.141647211367	209.265642649514	113.299275533833	117.853319349905
CAGL0A02024g	30.6871565148518	28.706420164645	72.9605241827776	72.568392344333
CAGL0F07799g	70.1801927252698	71.3500153367627	120.314710551407	122.634957605152
CAGL0D04884g	194.796732659494	198.864765778266	38.0587349703431	46.4100183597479
CAGL0D03520g	127.818678005339	129.178890740903	214.496925662349	209.829537553769
CAGL0H02233g	53.1021230126567	51.7963668188161	86.8160083424878	86.6320342715294
