genes	logFC.wtvswt.20min	logFC.wtvswt.30min	logFC.wtvswt.45min	logFC.wtvswt.60min	logFC.wtvswt.90min	logFC.wtvswt.120min	logFC.wtvswt.150min	logFC.wtvswt.180min	logFC.wtvswt.240min	logCPM	F	PValue	FDR
CAGL0L13068g	-0.745262905669573	-2.0356036350992	-2.33949662292413	-2.55290870397871	-2.77535583774791	-3.11588035128117	-2.9424571571009	-3.01895095433007	-2.72849169090009	4.97776054865769	74.4298870256342	8.54503221634994e-09	8.61912209105818e-08
CAGL0K12034g	1.02520395715783	1.35726679814713	1.64249168269307	1.82171448961535	1.97125637035864	2.14706846795953	2.40211653503122	2.64304100977273	2.59323687242226	9.30590622116291	74.3532647526469	8.59402713076775e-09	8.65187154414792e-08
CAGL0A04675g	2.22209103965603	3.41578597293644	3.52140686924438	3.52502575384651	3.76965896326397	3.59167383166269	3.67757721503862	4.03221682279475	3.53540089905908	6.05893233992965	74.1747373274671	8.70947050575043e-09	8.75126259071085e-08
CAGL0M12991g	-1.02978952686687	-2.17564475048404	-3.1048578786527	-2.97407249069455	-2.71415346756946	-2.34308567717915	-2.22047690145832	-2.59765823584814	-1.88187736964971	8.47012771430221	74.1301747148472	8.73857026296321e-09	8.76368109705218e-08
CAGL0J10494g	2.37334333351602	2.95164278080366	2.97520943249346	3.04219775699351	2.93784482238713	3.42278819047096	3.33983662620471	3.39356194132434	3.52233373883303	7.13911671116264	74.0548834456082	8.78799619583296e-09	8.7963977218328e-08
CAGL0J06050g	0.717085036318052	1.75638052342735	2.43076431326727	2.50613137840574	2.86692157050008	2.80088839573887	3.21680101320857	3.27490115902846	3.08729738598837	11.9888713276625	74.0114451265676	8.81666132409617e-09	8.80824847932127e-08
CAGL0F06809g	-2.867196648038	-6.23762754039153	-6.30963335801375	-4.68131779130215	-3.53053766231393	-2.60387878642474	-2.1874014458134	-2.20910098588942	-2.03681319771284	4.86349955136964	75.700796213472	8.87629048537126e-09	8.84023857802981e-08
CAGL0D06336g	-0.270412295370227	-0.875471852507691	-1.36930877372379	-1.62058729913409	-1.95870829244445	-1.83831457984366	-2.03930549171721	-1.81185939316168	-1.68300122096651	5.38306327493392	73.9123671420798	8.88245557219423e-09	8.84023857802981e-08
CAGL0J03344g	-2.41719561577411	-3.64734608261592	-3.44981366997205	-3.17505740042802	-2.49925953258739	-2.08866875597116	-2.19762871112959	-2.4475747799532	-1.77218903925748	5.35355432034402	73.7326259654492	9.00329472194097e-09	8.94350054447077e-08
CAGL0E02585g	-1.78774952512942	-2.7224946676315	-2.27852779996626	-2.0556175477363	-1.80955855106987	-1.50832204017913	-1.61824169318271	-1.74640881596243	-1.47099627980514	5.83314672240035	73.6832447207321	9.03683120181299e-09	8.94717940660752e-08
CAGL0H08019g	-1.75234559638394	-3.34231445270302	-3.92741718957371	-3.49405159592759	-2.99039080310555	-2.18091722968495	-2.30486124816145	-2.2133864533077	-1.72794497662655	5.33133665695214	73.6768565611836	9.04118033638086e-09	8.94717940660752e-08
CAGL0A03212g	-1.1813247477968	-2.85552682153441	-3.86052900425693	-4.19472845874854	-4.32558879607037	-3.57886272934511	-3.85944150080593	-3.84567320976017	-3.97653479694008	5.52902776425139	81.7322258875629	9.07854873815009e-09	8.95504584944213e-08
CAGL0E03069g	-3.04699378400534	-5.49908177269488	-4.80749335676159	-4.1359203074694	-3.21107271729493	-2.76110755829613	-2.61862649446414	-2.8139791810756	-2.14828860850033	5.43402282377667	80.3647767651187	9.08334163525075e-09	8.95504584944213e-08
CAGL0G07469g	-0.803988519027551	-1.86667603089148	-2.40913609922899	-2.27908142902198	-2.06721380284006	-2.08470766377199	-1.76198096052544	-1.8153199552589	-1.87200739513045	7.27068206934196	73.5090261850651	9.15632763534119e-09	9.01003292688179e-08
CAGL0L07766g	-0.174867772360004	0.196865143658288	0.675413779062456	0.946717221373931	1.57408430275574	2.22853866929323	2.21680923913299	2.16068798557476	2.15120344242335	4.51157538476135	73.4044633351681	9.22893917729573e-09	9.06444588989553e-08
CAGL0K02233g	-2.7263483146276	-5.12787109991099	-5.35635479938635	-4.4945575712062	-3.475108833952	-2.66748489762451	-2.31227665925664	-2.58232757686143	-1.95781614385783	5.75351947263533	84.1304364744078	9.36681170398687e-09	9.18263282216691e-08
CAGL0H06193g	-0.848030102549757	-1.60081515292928	-2.33885956036777	-2.1240969109337	-2.307214103551	-2.37134599526105	-2.2124763403642	-1.82623721817532	-1.92874620348387	5.25644918387387	73.0825483362438	9.45677408002528e-09	9.23671610163263e-08
CAGL0B01881g	-1.87525654822791	-3.43559074042092	-3.84637749302223	-3.62278930149561	-3.0452190522922	-2.6846252137042	-2.45004838526659	-2.61223082863024	-2.25386132788544	5.32286311912889	73.0818603115415	9.45726806203455e-09	9.23671610163263e-08
CAGL0L05720g	1.39864509259364	2.80417865739636	3.74010393815357	3.73441519867298	3.4751654073755	3.62533111271141	3.67267560563872	3.64004337380444	3.40275008346279	7.67032889572326	73.4702935063174	9.51613272459216e-09	9.27690033766108e-08
CAGL0H02409g	-0.893514970218661	-1.59172360017616	-2.40095455978053	-2.32994335960127	-2.35620758718037	-2.01828872713868	-1.98274067673329	-2.13419505632708	-1.57082275809707	8.3066567709479	72.7846929051309	9.67349060042376e-09	9.41277384632312e-08
CAGL0F05329g	-0.861640735267032	-1.19308279460795	-1.64442430317845	-2.06394910159436	-2.02479382886042	-2.44699407183783	-2.32710143967482	-2.31940367555138	-1.78959816401366	6.37791668320549	72.6651653391696	9.76209559538715e-09	9.48136742891498e-08
CAGL0K06061g	-1.06181365724129	-2.94749734114663	-6.01110101478756	-6.17128713742288	-5.99221562844283	-5.12861073793605	-4.92406231364012	-5.41004698615259	-3.99696146284042	8.22726773359009	102.266408744787	9.80476822523252e-09	9.50517808501709e-08
CAGL0H07887g	0.0884853442920551	0.519806304964237	0.716056187593665	0.914820617641945	1.30379326034675	1.83906182875075	1.92127853831925	1.78416261043589	2.04104772831003	8.43403305337807	72.5159500352632	9.87405035241079e-09	9.54813608235052e-08
CAGL0I05962g	1.22479860932337	2.21980617419801	2.5606335111802	2.56039311527946	2.59923179908632	2.55423528653329	2.50279389825833	2.63597766711137	2.28636790126273	8.60428803213959	72.5007248748768	9.88555827437246e-09	9.54813608235052e-08
CAGL0K05390g	-1.39970810031853	-1.73479941494096	-0.903022496381632	-0.408272564877616	-0.0249572589528872	0.517308838013656	0.211735072735354	0.496514549284789	0.698999028631763	7.60932003639696	72.4465784593392	9.92661272588435e-09	9.57013215838021e-08
CAGL0L05016g	0.564453240362256	1.11816694611631	1.68472560714626	1.89536595996976	2.36613941781418	2.61885740043973	2.53061780759361	2.28383429352557	2.58032135264768	6.89845588598865	72.4086195254545	9.95551316195553e-09	9.57056393612223e-08
CAGL0E06138g	-0.00251347004559556	-0.150691185393669	-0.571109247654907	-0.998570837462794	-1.97595503834671	-2.07956711809657	-1.81600704884507	-1.73942202230973	-1.68737074779643	10.3869827687307	72.3979892620878	9.96362434610624e-09	9.57056393612223e-08
CAGL0L08114g	-1.4970555251788	-3.47646055910881	-6.51368195774607	-6.93016087992524	-6.35649637869767	-5.79854263684738	-5.51102273105361	-6.03776317343828	-4.88195849249087	8.72744518082935	100.641592695728	1.00100714742472e-08	9.59756852887992e-08
CAGL0F04631g	6.4116811206252	9.87440366449165	13.1906200753968	13.933049537192	14.7339510829324	15.185676354316	15.1884768851108	15.2685432752587	15.3105637928329	8.46610138218392	120.344535400733	1.00732795303773e-08	9.62118463896871e-08
CAGL0K09460g	-2.0632261152111	-4.24829582339642	-4.62661018501066	-4.16723187201226	-3.9449899908087	-2.96994371600612	-2.69719741454283	-2.61626258556314	-1.80332206539047	5.96977600750225	82.9595478523406	1.00892624734387e-08	9.62118463896871e-08
CAGL0I04796g	0.778266715431197	1.37077569311058	1.61071632024608	1.22671388087355	0.272066007888861	0.01988133981469	-0.124226323933379	-0.116192651119656	-0.454052974454061	6.73467131417389	72.2113417305324	1.01073151426785e-08	9.62118463896871e-08
CAGL0M09603g	0.412417286681574	0.630685740124446	0.629222060896456	0.365287918859472	-0.664684645960838	-0.943889396043055	-1.19522344536954	-1.22618048154698	-1.33529957954212	6.66829409013837	72.2101802478302	1.01082169081811e-08	9.62118463896871e-08
CAGL0L04268g	2.03302965268214	2.99070827647512	3.24396928580368	3.04110271407934	2.52726189367589	2.14082867541807	2.08476534944666	2.32218854367695	1.57309331864166	8.10482625894306	72.1576357616097	1.01491111064213e-08	9.64257652306994e-08
CAGL0C02761g	-0.0989537593429614	-0.0460907253138979	-0.583589199029341	-0.658935179201982	-1.00903892697249	-1.20541589756155	-1.39465305298226	-1.1821168965522	-1.36310072180918	7.23517328370069	72.1244842025332	1.01750122875616e-08	9.64749173361319e-08
CAGL0J00275g	-1.66484032128839	-2.18947628984769	-2.39247128692207	-2.34635375834499	-2.18394120547508	-1.94954219561492	-1.78512185478276	-1.7331854486127	-1.39389364447415	5.69452527819459	72.103889247511	1.01911421751444e-08	9.64749173361319e-08
CAGL0F06325g	1.89976353686186	3.30864130242655	3.58806419010457	3.60115341954103	3.6287888789566	3.5720592110815	3.78196089247117	3.92314784740117	3.53927200932337	7.31411479020683	72.0589722867726	1.02264253440821e-08	9.66341817261186e-08
CAGL0L01331g	-0.975280832446305	-1.25952821456645	-1.59314252903649	-1.74015749950343	-1.61355407996168	-1.66814518944334	-1.6006034673973	-1.49963277302849	-1.398262796293	6.92243748136058	72.0076396269406	1.02669241466076e-08	9.68420683017851e-08
CAGL0A03278g	-1.12626558028681	-2.66777796189958	-5.38943874781447	-5.85281983041026	-5.75522384617462	-4.95905168313811	-4.80748404281471	-5.28565364549438	-3.9343480918474	10.1550289286999	82.657098465184	1.02864795561723e-08	9.68520152456152e-08
CAGL0K12012g	-1.37523573962929	-2.7425500235827	-3.85724625288218	-3.82185678183014	-3.41187289895994	-3.16292043967869	-3.0432702252366	-3.17392071646511	-2.50365162488159	7.86094186918475	82.5540467966959	1.03547166850489e-08	9.73194647149572e-08
CAGL0M00858g	0.171153108792219	0.384885570192225	0.517236861919538	0.202173567432987	-0.913402350363539	-1.00891264276502	-1.12573997959077	-1.33383943203405	-1.08803324480602	7.4324463797985	71.8613128385917	1.0383407236553e-08	9.74041721210702e-08
CAGL0M13783g	1.27277195971951	1.95170757674761	2.18886540885251	2.12110922977705	2.11359263358521	2.1490277771807	2.02189534678259	2.01306001820617	1.82671399907903	8.06073125213253	71.8394525157721	1.04009421615431e-08	9.74041721210702e-08
CAGL0K07315g	0.893224777665993	1.42647387096625	1.74707940123739	1.30166005495184	0.535040775765397	0.171354615055431	-0.0301668522440417	-0.18234250020983	-0.115394730766134	5.98588305272852	71.8125541594288	1.04225660587755e-08	9.7432380924446e-08
CAGL0I06292g	0.877258338391072	1.24960345404886	1.75571074487608	1.95672065923849	2.08221381467727	2.17569038349799	2.09293173837236	2.24810475840501	2.14476962287324	6.64060854865429	71.6655380414334	1.05416920493411e-08	9.82202829521688e-08
CAGL0G05742g	-2.64305968648008	-4.77582147746231	-5.10213193487647	-3.86072893098067	-2.97143197042527	-2.19620573177658	-2.27935389429546	-2.11682117792167	-1.48871082309551	5.15322850256235	72.3603501990172	1.05443742156865e-08	9.82202829521688e-08
CAGL0M12727g	0.0432163938379123	-0.124614891716158	0.120724952592372	-0.0972740082074008	-1.03236452846873	-1.56575495544404	-1.64239694555579	-1.63093874464331	-1.69479577270624	7.37212934739562	71.6301143299422	1.05706344385989e-08	9.82900022843081e-08
CAGL0M01804g	-1.09749185355846	-1.98627220367279	-2.31197858571137	-2.22915033772929	-2.13114971108489	-1.93807109422667	-1.73177554246904	-1.77589137578662	-1.38719155742486	7.85650093030496	71.5908475865868	1.06028259441629e-08	9.84145280455548e-08
CAGL0C01441g	-1.61346117469525	-2.83441600196767	-2.95731092428112	-2.51191592809	-2.27531039778306	-1.93652757918635	-1.96773341493797	-2.10278847353568	-1.69351411166908	6.22458865524709	71.5352909233102	1.06485692777501e-08	9.86641772903042e-08
CAGL0J08316g	1.8494492623861	2.59724167572921	2.3980467431691	2.42897349107788	2.25078530599362	1.58660189387067	1.53785059540224	1.27407451068684	1.2664827225756	7.34998738714863	71.4771183872363	1.06967152675785e-08	9.89351668299887e-08
CAGL0F00715g	-2.61341762618223	-5.16655730882734	-5.00087990280562	-5.64129167717394	-5.83464733156352	-4.34737694350948	-3.79818896757157	-4.29916897454082	-3.83172330513391	2.63891909818602	71.4042725839135	1.07573667855136e-08	9.93206615911173e-08
CAGL0L11616g	-0.0201564536151048	0.494355961934067	0.974210617132832	1.28433867907847	1.74503614223415	1.90746877993804	1.88210147018524	1.85331201689175	1.63673969318485	6.31820950926162	71.1770825519548	1.09491387402443e-08	1.00913276945737e-07
CAGL0F01705g	-1.60973179100545	-3.30698793018728	-4.29940300983705	-3.97806543953193	-3.82459878799025	-3.51296950780982	-3.12532639543827	-3.47753183485694	-2.76546657658847	7.72750961000495	84.2851381404027	1.10111114898193e-08	1.00919898189652e-07
CAGL0M06545g	0.115029642810744	0.662467209104848	0.974274123337435	1.14242317959121	1.35879339610529	1.48286047054799	1.47138570143567	1.55687684185846	1.50371765476951	6.67461425973216	71.0935472548721	1.10206597411832e-08	1.00919898189652e-07
CAGL0I08547g	-2.26337068681902	-4.63959363962303	-5.04123030932619	-4.93048384075464	-4.29942711030003	-3.7336858119222	-3.46434591713282	-3.46190239168689	-3.20528652192031	5.98736749591225	84.4842376273085	1.1026158656619e-08	1.00919898189652e-07
CAGL0G09064g	0.348784318993299	1.69076836420493	2.15773493626897	2.33525891968717	2.63243323292816	2.62901580571609	2.62694338149623	2.56349868433895	2.58824433040201	5.64036862801453	71.0862089635611	1.102696881843e-08	1.00919898189652e-07
CAGL0L01353g	-0.738136802525956	-1.24687650260393	-1.65410619708537	-1.77742020068695	-1.60340324608284	-1.41804033188848	-1.00684215711082	-1.2926500199499	-1.22949023736266	6.52373640402933	70.8079150187199	1.12693953507956e-08	1.02815060118237e-07
CAGL0F02563g	-1.82728914450555	-3.90138469543595	-3.80345354807467	-2.87061021896639	-1.51760919134019	-0.634211354858218	-0.679222729018279	-0.730354580288721	-0.262788280714057	7.23650388819352	81.240407986988	1.12733227331171e-08	1.02815060118237e-07
CAGL0E05962g	1.56601263874944	2.83820218032149	3.3693023749142	3.37295730871416	2.90838114749737	2.61247124215986	3.07266787586836	3.30356784588498	3.037047482744	5.67783635401732	70.701162983788	1.13640477480644e-08	1.03391211713844e-07
CAGL0J07040g	2.43636052003981	2.77887545393078	2.90014871706663	2.80496201498981	2.6784360168353	2.69095253846416	2.79812654621603	2.89898357193515	2.8330811589997	9.42584015435862	70.6877619240224	1.13759957874258e-08	1.03391211713844e-07
CAGL0G02629g	-2.27171523422631	-4.75485952666806	-5.07895946731858	-4.75465778387325	-3.98623863382706	-3.21647516287318	-3.50281930023692	-3.41506517485192	-2.64697043681838	3.62404372557514	70.5546317101346	1.14954968390864e-08	1.04296232153583e-07
CAGL0M04961g	-0.852551620006247	-1.70657405441401	-2.39191885665852	-2.45923463049627	-2.23921512776027	-2.15675900858363	-2.43274971307172	-2.37129267710294	-1.96897402074372	6.63974733435496	70.5069570119758	1.15386492700841e-08	1.04506624444447e-07
CAGL0H08415g	-2.11857699190078	-4.81563536060138	-5.56041313202196	-5.11001421907526	-3.89957820437403	-3.1163257608132	-2.84073661616331	-2.95621798099583	-2.14000067826536	4.30786667661287	70.4514322976523	1.15891473494718e-08	1.04755862458179e-07
CAGL0M08734g	0.791486891768717	1.6148769016585	1.98136370072239	2.08601401696036	2.16792307495957	2.2451968600632	2.4137353846636	2.56599875342956	2.11206868653183	6.7447637566533	70.4327582878372	1.16061891548699e-08	1.04755862458179e-07
CAGL0B00550g	-0.283447417043947	-0.934065496200657	-2.00010725103004	-1.79094655204757	-1.93623054740144	-1.87787008353042	-1.86769097201747	-2.0650062414538	-1.85429669111837	7.01955349795815	70.3732937221594	1.16606528065254e-08	1.05066295081172e-07
CAGL0M08338g	0.346429912950533	0.561461307567086	0.768032725577188	0.450815476424073	-0.412616823659261	-0.659231325080323	-0.965450007254941	-1.0791090396453	-1.04348694424736	6.40124764406644	70.1949799536188	1.18257809013673e-08	1.06371070478793e-07
CAGL0L07832g	-1.76066123284837	-3.22874219243766	-2.8969114903863	-2.01863203589269	-1.69486308553328	-1.08971450364946	-0.948623068768385	-1.10074029036192	-0.470607161576628	5.14711221429817	70.045354995884	1.19664657617e-08	1.07451883812177e-07
CAGL0I07667g	-1.84632445612287	-3.31268088920135	-3.27983242456864	-2.78989180105113	-2.22061014812531	-1.66109973891463	-1.45423523158257	-1.4119626917534	-1.41209623652478	5.51311320106655	69.9716320763649	1.20365067897499e-08	1.07736625773639e-07
CAGL0H01353g	0.723016733273675	1.0833822726015	1.41786579557519	1.13067171436259	0.324228279249716	-0.0359340721071743	-0.0705740420092601	-0.0536505053252456	-0.466502770219672	7.37551897535645	69.96866432033	1.2039336404504e-08	1.07736625773639e-07
CAGL0J03718g	-1.64865214725552	-2.24271107564193	-2.48978871799121	-2.49244018556726	-2.11161108238027	-1.93168865550286	-1.79032222304321	-1.70744331623133	-1.4934386329495	5.95223559156546	69.8661624248779	1.21375487436677e-08	1.08175774600365e-07
CAGL0M12881g	-3.27489976896735	-3.9530833214878	-3.50120733064062	-2.94740191941883	-2.39249459933693	-1.89360530705928	-1.95413101733829	-2.21199228097116	-1.67878977980667	7.96654048773832	77.2337348076878	1.21407563661662e-08	1.08175774600365e-07
CAGL0L07634g	0.273054931778163	0.994946864351349	1.29394946930479	1.38754878770242	1.64102219115012	1.84578257673893	1.81201343628787	1.74203115097834	1.72823901555279	6.65933547206949	69.8528197621109	1.21504021900697e-08	1.08175774600365e-07
CAGL0H02695g	1.85946379504981	3.60629529859573	3.45356773312939	3.14979777608853	2.96292906757786	2.47623633272567	2.39090319675092	2.73131039252447	2.48738966758421	7.88615409956274	69.6310730753753	1.23663791019542e-08	1.09911705600561e-07
CAGL0K04719g	0.994882279057153	1.83125918054196	2.62412339576926	2.78407566599747	3.26410047292362	3.13032949888726	3.22599632251526	3.04977488402998	2.82954646701674	7.31969041423293	69.4417524113111	1.25543519547514e-08	1.11393275395125e-07
CAGL0K02387g	-2.02846317659229	-3.36404341087075	-3.29302447005237	-2.84952869502297	-2.42371126905166	-1.94203209431321	-1.81873460017114	-1.89514207389495	-1.43672641801494	5.4360680607367	69.4168148621941	1.25793615023028e-08	1.11426323967098e-07
CAGL0C05313g	-0.473689701257427	-0.986467702806879	-1.27099887773243	-1.36989479985795	-1.47408661309758	-1.4280335262577	-1.5556371008629	-1.59059432961262	-1.4515672844055	7.41702796021566	69.3755072599514	1.26209173402527e-08	1.11605578169295e-07
CAGL0K12760g	1.16495963997829	1.61787775594173	2.00317484244595	1.98483793566275	1.91917611588666	2.07615799294822	1.92698425086345	1.67083980345586	1.7802088069111	6.93428532727445	69.3515455890114	1.26450969602311e-08	1.11630830669156e-07
CAGL0G05544g	2.09704530605479	4.98782990955197	5.84911415684255	5.83571246761254	5.88278856728347	5.71058562377347	6.01634463987293	6.42051494067611	5.76307766046071	10.7897753365337	69.3285957206556	1.26683066445655e-08	1.1164744997357e-07
CAGL0M03487g	-2.14795078245304	-4.25683144250363	-4.6991950709294	-4.63243450551632	-3.76227964195494	-3.18784631896172	-2.19550195020143	-2.67165631027535	-2.48926283165048	4.0973253260154	69.0795026931501	1.29234686184241e-08	1.13622630788085e-07
CAGL0J02530g	4.27111680071946	5.36359649923164	6.15536618197149	6.08588027980119	6.06632674619984	6.1141402627198	6.40518562416205	6.70001075788788	6.314878035645	5.86056938291436	69.0675791519796	1.29358334192357e-08	1.13622630788085e-07
CAGL0J03476g	-2.70996034759108	-5.25358082878299	-5.80932075066854	-5.07873518048121	-3.95247974570927	-3.26977007857097	-2.95775084141015	-3.14549923301012	-2.55552336023313	5.82876258646295	81.8101954374534	1.30492068645308e-08	1.14426462204051e-07
CAGL0G03113g	-1.5159652434036	-2.58259243918406	-2.58650939287409	-2.22508615369248	-2.00139343028006	-1.82567560029862	-1.57759367636895	-1.75247979377764	-1.63651441351912	4.92880720685385	68.894060971379	1.31173563256979e-08	1.14782505839691e-07
CAGL0J10802g	-1.76558462633573	-2.84052852693502	-3.00798579096971	-2.71514818941191	-2.19740576065825	-1.75641874689254	-1.53702051722014	-1.56435744558518	-1.34308406688268	5.95165309008712	68.8786125653632	1.31336620817527e-08	1.14782505839691e-07
CAGL0G06006g	1.07179390154998	2.75803188153826	3.50461616879991	3.71286725566288	4.27389102141078	4.4144520614868	4.47362810906445	4.77721851010924	4.2638791609413	7.50400483037486	78.846791766722	1.32080476792312e-08	1.15121848367477e-07
CAGL0K08030g	0.700749636777966	1.52927272718948	1.93775527888371	2.07370311179101	2.07229382079146	1.99577896487703	1.81531777564865	1.93748751850849	1.66785561794771	8.03544999869981	68.8005032473907	1.32164719902299e-08	1.15121848367477e-07
CAGL0L00737g	1.25322223300476	1.52625362789366	1.67436177859491	1.84816917591295	1.88996657189224	2.19033761860479	2.20775945059641	2.15030987542287	2.36814533408383	8.50365213869846	68.7336004827559	1.32878892844392e-08	1.15422646676036e-07
CAGL0J10450g	0.958617072039531	1.52544830879337	1.69205415516766	1.6314511411606	1.6263632998482	1.71161034691369	1.34936250593721	1.45839520104189	1.28954532201017	7.65927409863332	68.7083853261378	1.33149235764488e-08	1.15422646676036e-07
CAGL0M05357g	-0.170629475048414	-0.354016950938494	-0.732844563913898	-0.930432707806402	-1.22037247279429	-1.30083242722163	-1.27386062477015	-1.36881359721281	-1.20089434607816	6.55349938983518	68.7063116960817	1.33171496833478e-08	1.15422646676036e-07
CAGL0K12804g	-1.92206258349213	-2.94265187647004	-2.90946736083971	-2.52400650821061	-2.0716985332642	-1.66900188678402	-1.50625274039106	-1.43181568838508	-1.33192587487956	6.15512760592463	68.5408787290209	1.34961653724855e-08	1.16564377848419e-07
CAGL0H02387g	3.81907886007643	5.17302904384973	5.82493107571671	5.71113655510293	5.6112485802102	5.32948679504145	5.46637217134228	5.64088921697546	5.02780164336797	9.86875919468667	68.5369328369605	1.35004696573648e-08	1.16564377848419e-07
CAGL0I09790g	-2.42241092291779	-4.90368786063141	-5.15168465508387	-4.90429578814831	-4.22763184636491	-3.38967874290111	-3.12020217331001	-3.38181131850691	-2.49678473258852	7.73055547876358	88.9289147690983	1.35156785776486e-08	1.16564377848419e-07
CAGL0H00935g	-1.44997036808026	-2.45933754930776	-2.91751584764655	-2.39112074320845	-2.02115333893646	-1.47220864331223	-1.08962970553026	-1.28307658655423	-0.852841523658956	6.17223889234988	68.4829191718527	1.355955174721e-08	1.16638272991801e-07
CAGL0J10179g	-0.20263488347963	-0.413293085926259	-0.779444520095369	-1.09645774995155	-2.09209001217324	-2.02965905458345	-2.34498011317252	-2.48937057545275	-2.25575768893921	6.2652806711342	68.4744823303746	1.35688076890175e-08	1.16638272991801e-07
CAGL0K01045g	-1.21677841258621	-1.67027182013146	-1.60012773699243	-1.61973728366586	-1.52127574964253	-1.26354894295248	-1.16637157796072	-1.31539313867329	-0.966681926858901	6.38457317829989	68.2213121116417	1.38500441034713e-08	1.18860624396184e-07
CAGL0K00957g	-1.47419868299365	-2.46271515429025	-2.57542489531922	-2.31984221107986	-1.94053477987899	-1.41476985002264	-1.29551403724678	-1.48123867069788	-1.18810516391934	6.74816360662625	68.1836776938009	1.38924331477257e-08	1.18906235688192e-07
CAGL0D05742g	-0.0709535444778297	0.00330229377052961	-0.13344387728996	-0.217723662403595	-0.674074469084619	-1.01818843025714	-1.22165887017762	-1.16901556014631	-1.41542545000748	8.24022181509512	68.176277412081	1.39007862924878e-08	1.18906235688192e-07
CAGL0L12012g	1.84369363536969	3.38767996294075	4.36745526176039	4.54757370083979	4.86680869687906	4.94397477799223	4.83677577209898	4.9727270755454	4.51712072184688	6.83781663412867	77.1738447823994	1.39799771187981e-08	1.19388548477827e-07
CAGL0M11154g	-2.56514848771339	-4.96052520930191	-5.06757027418815	-4.10773543396618	-3.17008169133347	-2.7097427553227	-2.59332407253477	-2.98117868320407	-2.3324525288225	6.42639918989348	81.0114220925146	1.41989800364787e-08	1.21061336304505e-07
CAGL0M04279g	-2.4885425496258	-5.48606774735644	-5.75831665266774	-4.56540635356065	-3.81037970126867	-2.9042634144081	-2.74625141898444	-3.16408867368028	-2.33973675849132	5.64140961170349	77.8659995447706	1.429372846508e-08	1.21663525236878e-07
CAGL0M13233g	0.410461415890266	0.906296419589354	1.31939257092885	1.34596140351207	1.49694345778673	1.49374999710964	1.60023701170615	1.51425892860792	1.47582852529843	7.7071303673513	67.8148001930793	1.43160900756288e-08	1.21663525236878e-07
CAGL0J08294g	1.9051225868318	2.32068852092716	2.36986207225337	2.40024777051215	2.22064264908364	2.50535295711263	2.7228798529463	2.97431057114913	2.75888155175831	8.52232877792155	67.7684289823483	1.43704150859145e-08	1.21927265761365e-07
CAGL0K10340g	0.571361597499903	1.08740558700047	1.27070876714234	1.38855104934194	1.57602147988992	2.10417549447083	2.03973158983199	2.07873435117661	2.2111737787638	8.22780823222497	67.6891541448549	1.44638498171885e-08	1.22521446266961e-07
CAGL0K02585g	0.815499002160406	1.24344974136609	1.49518034364501	1.85210519609619	1.87481026396871	1.88207597179122	1.82818200552427	1.9096431647326	1.79867554735854	6.25751961832955	67.6384934710797	1.45239334233373e-08	1.22831650195752e-07
CAGL0L04598g	2.8457500456354	4.34367737053173	4.96425156011293	5.05226347282704	4.91308428750689	4.53802782219333	4.7125859831854	4.85362239399106	4.04744251358228	9.90184368401682	67.5598765686251	1.46177551008931e-08	1.23425722505121e-07
CAGL0I04114g	0.924729576778626	1.47240306472063	1.68501461070623	1.66886006609127	1.69100338851945	1.54738389200401	1.50562724286237	1.36875130627097	1.3246134081332	7.69698178609421	67.5221909098968	1.46629818115278e-08	1.2360822831457e-07
CAGL0L03355g	0.895602847012136	1.54233681735046	1.84294654773315	1.89100544590057	2.01389049817667	1.99513700770757	2.02784925591262	2.17642915109798	2.03524104914082	6.36458192478772	67.3179275421689	1.49110004036791e-08	1.25496924619389e-07
CAGL0K11968g	0.703185853755465	1.18796211708246	1.39068450613811	1.09423127670446	0.254193720230924	0.00105935175868244	-0.310056553880194	-0.219959536603295	-0.349893509573782	7.9524308749842	67.2344920898523	1.50137249714856e-08	1.25958968853361e-07
CAGL0K00825g	-0.707959653030761	-1.57989299603795	-2.59394262734218	-2.39584230610534	-2.39512401940618	-2.39382079321765	-1.90330075902979	-1.80709935721718	-2.03522248332098	5.54795643330104	67.2342531395679	1.50140203561599e-08	1.25958968853361e-07
CAGL0D00528g	-0.301470355337768	-0.696643893881086	-1.01411513661585	-1.41892279137662	-2.10675623765601	-2.21825077615332	-2.04678790887215	-2.01158537032149	-1.92071968578425	10.7412443283189	67.1468343850618	1.51225452596939e-08	1.26666439095196e-07
CAGL0H02189g	-2.24211532584374	-3.86537961983337	-4.26920461205648	-4.01828700278571	-3.64887810171416	-2.97636810027986	-3.09452136304718	-3.30908590018084	-2.76118087592326	3.59888304556982	67.1188019943295	1.5157540791439e-08	1.26756750867705e-07
CAGL0C04807g	0.544704939204451	0.613074330845996	0.650951038030712	0.431314875117107	-0.644954972092644	-0.927997603053228	-1.00279638746237	-1.16459179644823	-0.998038519222934	6.81288057450436	67.0712142629669	1.52171673629162e-08	1.26925794801859e-07
CAGL0B00748g	1.18289765073589	1.87882966905713	2.16475338490559	1.93898061823836	1.73490679724286	1.52512842514251	1.40674819735759	1.36836634402687	1.29381748463262	7.65588711320101	67.0639876670543	1.52262462532125e-08	1.26925794801859e-07
