gene.names	S37	S38	S1	S2
CAGL0A01606g	4.6708242498849	4.49027807022571	1.57753451241987	1.77737831199703
CAGL0A01628g	7.37333011986275	7.21295715029563	6.20202170882263	6.86204832102031
CAGL0A01650g	7.19933239476475	7.32904753288896	5.09369452683239	5.37037022936766
CAGL0A01672g	6.82151284019478	6.86206431609447	6.86315059044704	6.89381882183452
CAGL0A01694g	4.91272746506573	4.65966031181386	4.26221803313312	4.06034400486979
CAGL0A01716g	7.4908298604997	7.11728097315475	4.88638758682505	6.50109663941917
CAGL0A01738g	8.02563761745225	8.13768841441877	7.21747790119944	7.29609238587763
CAGL0A01760g	6.21867563726334	5.94134915749649	5.89464195931222	6.09130701533832
CAGL0A01782g	11.5396282764829	11.7024555950274	11.2318192205721	11.4960462061557
CAGL0A01804g	8.17832451332356	8.09045306060013	7.9379432139484	8.08119849008845
CAGL0A01826g	0.0425211836528298	-0.418761559190641	-1.02448211114575	-1.39286621260033
CAGL0A01848g	7.43625842109975	7.39485115632066	7.32232503333795	7.35635612505177
CAGL0A01870g	4.84850319960653	4.65966031181386	3.94950020492822	4.31346426231808
CAGL0A01892g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A01914g	7.13837135700404	7.31389493705187	7.61917916301083	7.42575505805782
CAGL0A01936r	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A01958g	6.83664130648423	6.79234704858923	7.47837388860483	6.91946742949113
CAGL0A01980g	5.93077879420098	6.04531655005546	6.02001907735729	6.16054458492742
CAGL0A02002g	2.90076846747151	2.15184633972622	0.403364842729739	0.9293494563109
CAGL0A02024g	4.86630435515607	4.40894852598174	4.46582081782816	4.54765414279981
CAGL0A02046g	6.84414646218951	6.69901210010846	5.95386484295637	5.78341450246278
CAGL0A02068r	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A02090g	8.49148087496705	8.61824207100869	9.20071647941451	8.92648760489628
CAGL0A02112g	9.39676259559102	9.50479408602482	9.98688003548824	9.93740153773491
CAGL0A02134g	5.51163567379187	5.01485380067744	5.21162310014429	5.42255307121109
CAGL0A02145g	0.988221912847122	0.985523400878222	0.797502938470557	0.533398078851324
CAGL0A02167r	-3.7162330380728	-2.41056320196978	-3.7162330380728	-3.7162330380728
CAGL0A02189g	8.9630306418096	9.1291495330607	9.39219170419021	9.35114936952827
CAGL0A02211g	9.38780353757047	9.97076106242836	8.76522240010289	9.83595106782448
CAGL0A02233g	8.54450057021055	9.00098458636658	6.73395596707789	7.75062068323686
CAGL0A02255g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A02277g	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A02299g	3.69518577282405	3.73245485447299	3.910169185997	4.34625435216281
CAGL0A02321g	9.74730977875632	9.70449229096758	8.53088270158743	8.59020131967145
CAGL0A02343g	-3.7162330380728	-2.41056320196978	-3.7162330380728	-3.7162330380728
CAGL0A02365g	8.29409228634872	8.36100836037361	8.08867874427259	8.03919924950269
CAGL0A02387g	6.90425901258272	6.94832729431381	6.65287886086738	7.11290686628937
CAGL0A02409g	7.34504391348421	7.36085077558719	6.42768701075318	7.49440838260282
CAGL0A02431g	5.75719692532702	5.41774701781461	3.59998648085154	6.1636141540698
CAGL0A02453r	-3.7162330380728	-3.7162330380728	-3.7162330380728	-3.7162330380728
CAGL0A02475g	5.2610934897504	5.1574914243422	3.9877873691756	5.57327465532261
CAGL0A02486g	6.50096731326208	6.5925369833853	6.32674958315344	6.42639333012337
CAGL0A02508g	6.52731389136296	6.66756860861141	6.52852976041872	6.34760960773109
CAGL0A02530g	7.90738750136747	7.93209161276019	7.56955269155761	7.99507927519434
CAGL0A02552g	7.16618290047101	6.95615613858858	6.93349501794003	7.16438148133548
CAGL0A02574g	8.01902167537597	8.10578421708447	7.30726478589372	8.60551911030274
CAGL0A02596g	5.85553671132441	5.70781751112878	5.97307760648675	6.04545126156282
CAGL0A02618g	5.61000503367003	5.69227708504571	5.51668375094216	5.64969707912832
CAGL0A02629g	8.33355195368847	8.37616296540729	8.07762665745208	8.32276846467015
CAGL0A02651g	6.3904886572833	6.35856782947744	6.18564431065622	6.3875391868491
CAGL0A02673g	7.77622062708037	7.8142792969727	7.7221290096865	7.99594058601236
CAGL0A02695g	5.45001186383678	5.17100921279918	3.7853019035502	5.88361533244745
CAGL0A02706g	4.00474221328709	3.64474837765038	2.9946896717735	4.44037695461952
CAGL0A02728g	6.06529588808045	5.67972308078947	5.17890126117337	6.11687042225375
CAGL0A02750g	8.06277990659336	8.08212984041308	7.63434375757697	7.86723592334502
CAGL0A02772g	5.54517625918716	5.44024977402158	5.54263614328151	5.57788391774686
CAGL0A02794g	6.4189115386792	6.63217035500827	6.54787923143506	6.43658010944218
CAGL0A02816g	6.3446610347736	6.23315855095351	5.79019177844367	5.81499327347274
CAGL0A02838g	4.46814817916904	4.60094756540074	4.7813157194302	4.18642443993047
CAGL0A02860g	5.58513882671717	5.59534596222188	5.64201481325016	5.5215763627695
CAGL0A02882g	6.60004227802874	6.62890884416281	6.52852976041872	6.65734043914521
CAGL0A02904g	4.47589886600235	4.66603886653134	4.49269587323196	4.67357707203654
CAGL0A02926g	7.63452395596539	7.59781857796861	7.50171449319381	7.5089628142006
CAGL0A02948g	5.81944024233128	5.93871736294211	5.62996045284612	5.7388332215156
CAGL0A02970g	-2.35613349227612	-3.7162330380728	-1.02448211114575	-3.7162330380728
CAGL0A02981g	3.40165463232544	3.22832949909028	3.6485942966613	3.50472161063248
CAGL0A02992g	5.75082230848535	5.57853817146462	5.58070983801874	5.8535188588201
CAGL0A03014g	5.81639103656131	5.76835744110217	5.43590207611574	5.33812981757588
CAGL0A03036g	8.90464868142293	8.94077205933723	8.46963597994309	8.70209848257386
CAGL0A03051g	6.6993842938328	6.97810989995965	6.92365338280579	6.75825472567769
CAGL0A03058g	6.8575581316629	6.90044052518951	6.34898145833159	6.55117873772529
CAGL0A03080g	5.17800801950805	5.60533744120895	4.94594336643102	5.02365320210828
CAGL0A03102g	2.53581522140865	2.15184633972622	-0.140685762125941	3.13103957525932
CAGL0A03117g	8.75183334765524	8.85159593097618	8.88797420137655	8.7162787113813
CAGL0A03146g	4.87218959594651	4.61420288941414	4.82426703371741	4.88175026363423
