genesymbol3.20m	S3	S4	S7	S8	S11	S12	S15	S16	S19	S20	S23	S25	S26	S29	S31	S32	S35
CAGL0G09801g	7.069473172	7.099900184	7.039804284	6.98538685	5.744546665	5.357106148	5.124596444	4.776767455	4.919958033	5.171251772	4.193489209	4.293758927	3.91686442	4.643530487	5.044732091	5.342460178	4.449520986
CAGL0H10032g	7.036600307	7.140141831	8.410371435	8.104267309	9.120049361	9.049954563	9.335305738	9.338046418	8.92364077	9.134365829	8.754107335	8.388320396	8.25137584	8.370846684	9.058936607	8.37531212	7.637927525
CAGL0H06787g	4.144188779	4.477689989	5.058591455	4.813478628	6.327503496	6.236882577	7.052126801	7.121440237	7.293914579	7.534617312	7.771501689	7.710281892	7.215196446	7.847095103	8.685680947	7.957066468	7.822047291
CAGL0M08426g	5.739897853	5.146891197	6.849618035	6.602762456	7.368388223	7.335417275	7.77710773	7.764460521	7.686634523	7.618599772	7.623720927	7.587794643	7.414937059	7.747924982	7.980410653	7.477621039	7.429118816
CAGL0J00451g	4.842217181	5.065645109	3.890797724	4.782866539	5.748488205	7.20648402	9.672328647	10.37658824	10.36634361	10.39655076	10.30062036	10.17179824	10.49982	9.862113694	9.616134254	9.959430295	9.544542541
CAGL0M02387g	4.756723696	4.877445526	5.219131876	5.242607134	6.467992577	6.46557282	7.076774709	6.909158076	7.249292847	7.096708154	7.32523799	7.301126327	7.283311644	7.493248248	8.286517759	7.537740305	7.58848978
CAGL0K12848g	10.41237039	10.34375851	9.8057655	9.939797542	8.994571148	9.096070669	8.016752012	7.564331279	8.505017587	8.07547587	7.963300868	7.767200278	7.215907993	7.518703238	7.746900725	8.199666692	7.304688037
CAGL0J09020g	3.873408762	3.816460655	4.975373264	4.767313417	5.839991889	5.721075019	6.421283686	6.2184589	6.693242049	6.557915975	7.002771883	6.938506606	6.74380669	7.147825061	7.601493059	6.769732053	7.20109099
CAGL0F00429g	6.666478758	6.831576495	6.007518082	6.142114573	5.499962826	5.438751284	4.909718535	4.5301419	4.82363805	4.610524573	4.42330198	4.653505883	4.669021047	4.585414576	4.294713607	4.864213279	4.595579915
CAGL0M11198g	5.717446392	5.640181206	4.713042865	4.858212277	4.044808117	3.812965132	3.391531231	3.663096697	3.561652168	4.079880063	4.151358564	4.415291491	4.263716043	4.540237821	4.199417194	4.65069681	4.743032165
CAGL0H07337g	1.75604387	1.012124502	2.128645719	1.85557635	2.770611853	3.015858789	3.759508005	3.905661531	3.712716907	3.804156807	3.899785578	4.113939456	4.190308581	3.730715117	3.899353607	3.526640608	3.769063704
CAGL0A02299g	4.585475275	4.532470593	2.725656601	2.649754454	2.571410629	2.674419606	2.366947183	2.287251615	2.721140203	2.218172564	2.604018579	2.951988519	3.420324669	2.926263381	2.516539962	2.990434227	3.144143259
CAGL0E04356g	8.058679289	8.224332045	8.866903087	8.579818116	9.765643094	9.721146148	10.51881683	10.6273008	10.41536121	10.68866397	10.58684369	10.43273898	9.912593313	10.478436	10.88791636	10.24993428	10.08367501
CAGL0G05423g	1.001671037	1.413366909	1.999811376	2.507221199	3.150148217	2.855216661	3.42604533	3.663096697	3.362749935	3.804156807	4.499167673	4.809455219	4.734046258	4.861213525	5.228936743	5.03135033	4.974291409
CAGL0L04686g	1.499553001	2.133602364	2.407908696	3.008397065	3.507286927	3.993639494	4.768921236	4.519760021	5.479318634	5.048377425	5.754847166	5.710549074	5.911353978	5.862369107	5.979934685	6.060915633	6.488145252
CAGL0M05115g	0.538202946	0.454362654	0.469200197	1.099666169	1.786752493	1.572698247	2.502497407	2.944422214	2.813199381	2.614469151	2.746672392	3.242138819	3.349464733	3.482676304	3.095035693	3.395458373	3.121622038
CAGL0K10428g	-0.148789152	-0.466983398	-0.650271714	0.330562733	1.442005142	1.572698247	3.16507045	3.789471018	3.131972202	3.853927154	3.847969857	4.466185106	5.018089454	4.517107623	4.325129781	4.784057721	4.033158764
CAGL0G03773g	7.513556669	7.678534029	8.840103868	8.49619408	9.421330203	9.319974098	10.28086282	10.22886299	10.22920457	10.36382102	10.52404966	10.44903989	10.04080957	10.66679266	11.21502887	10.24245522	9.979901163
CAGL0J06088g	5.023962316	5.288891425	4.093826628	4.176554208	3.1970514	3.388860995	2.740495257	3.199863486	3.16728791	3.280898879	3.70383426	4.539309786	4.765491839	5.017726808	4.592253715	5.280071853	5.377400814
CAGL0M07183g	4.869625061	4.463663542	5.776309825	5.590706965	6.503411043	6.107329628	6.76249874	6.788943976	6.687172051	6.885603768	6.428273483	6.164115073	5.585487745	6.425113742	6.509909334	6.240928776	5.988174111
CAGL0J07436g	7.384126863	7.399734131	6.782660834	6.679551418	6.068428414	5.941167587	5.418295817	5.03912828	5.541201098	5.131445226	5.434837474	5.188571236	4.909679053	5.076923178	4.895637429	5.581089324	5.633638368
CAGL0G05632g	1.75604387	1.158625377	2.246912276	1.285836222	2.94561556	3.291755519	6.019447871	7.121440237	7.536042709	8.046337904	9.421176274	9.554666968	9.929067661	9.218276644	7.542849616	9.054035929	9.000984226
CAGL0I01870g	3.926573177	4.059653651	4.155614446	4.104114653	5.29963074	5.450046646	6.058471816	5.981799908	6.102746878	6.149926799	6.452764214	6.388487394	6.08808697	6.322115724	6.8568626	6.054717635	6.110443698
CAGL0K12276g	8.749193182	8.677504305	9.183347514	8.931648976	8.166277297	7.997728756	6.675521614	6.495090324	6.589666905	6.416018579	6.653252276	6.943005185	6.973223619	6.912537754	6.374677022	7.24428703	7.086571244
CAGL0M05878r	1.633491003	1.726954186	1.213078895	1.732825146	-0.303711787	0.136897595	-3.703235086	-2.044265425	-0.967894283	-1.308822957	-1.005673483	0.848464523	0.403746841	0.389916828	0.62327907	-0.335951927	0.892915559
CAGL0G05566g	6.650766355	6.345992544	7.138737557	7.082846222	8.293800388	8.353988237	8.990109233	8.783318505	8.86838237	8.692574419	8.792306151	8.6341542	8.233566924	8.487992681	9.020246413	8.098602248	8.291784594
CAGL0H07469g	-0.148789152	-0.090736925	-0.650271714	0.634766268	1.724080571	0.687884905	3.64696486	3.371338494	4.790047315	4.610524573	6.503884915	7.245761816	7.166705163	7.276216187	7.275235669	7.31600259	7.843708997
CAGL0J04048g	4.94885655	5.677119188	4.392170138	4.289746884	3.450348592	4.167931331	2.896320998	3.005223093	3.020521561	3.127465786	3.530595424	3.624682768	3.656694171	3.676072629	3.438914852	3.832223433	3.230868925
CAGL0D00176g	10.61396832	10.3824823	9.041220343	9.022070869	9.061053041	8.618343585	7.853587636	7.3872004	8.19005028	7.149146673	7.06763714	7.15561109	6.605123239	6.787627495	6.442143593	6.24637768	7.4473441
CAGL0C05533g	4.252259238	4.283760458	5.576207531	5.39206579	5.839991889	5.438751284	6.450917361	6.376399663	6.120874079	6.472870805	6.135913373	6.121093156	5.356859028	6.295174796	6.47642431	6.130342106	6.144353748
CAGL0J02926g	4.428466219	4.150014045	5.604177261	4.782866539	6.160054345	6.176962816	6.735232392	6.868826482	6.463944733	6.93075487	5.777183422	5.715816296	5.037539747	5.564423819	5.672116397	5.576770347	4.993023053
CAGL0L09581g	7.215472019	7.179291395	6.508525663	6.641667774	5.442728874	5.833159105	4.860094786	4.140612924	5.632478064	5.197192088	5.417167084	5.225968062	4.328313709	5.269157999	5.698495329	5.606735136	4.502775894
CAGL0L09251g	3.009710257	3.190709111	4.313034219	4.176554208	5.104314817	5.028337485	5.226020709	5.36328864	4.778674326	4.914055301	4.790226094	4.539309786	4.290984092	4.253486121	4.822898833	3.846645237	3.783482028
CAGL0H07579g	10.40887172	10.2612732	9.74142179	9.893535845	9.004081576	9.07707239	7.640489997	7.751209126	7.461540196	7.526966917	7.579127677	7.85813582	8.087643068	7.928972222	7.227726589	8.463925155	8.301209651
CAGL0G02057g	3.670199858	3.943175433	5.593054354	5.161639608	5.481136004	5.302069876	6.164482296	6.393559029	6.592917292	7.319723131	7.888971143	8.490196214	7.75214667	8.781627922	8.649706593	8.821479603	8.677760042
CAGL0E04092g	8.943879757	9.043807288	7.06014114	6.992093015	7.337320218	7.318569439	6.828491856	6.756152223	6.417035823	6.486083123	6.69050522	7.517146805	7.820173705	7.501128497	6.577795564	7.587962658	7.991529838
CAGL0I02574g	8.424791064	8.627267626	7.496023718	7.341024271	6.912884525	6.768199309	6.194823774	6.169489907	6.286613108	5.977288712	6.178490857	6.16796328	6.066157457	5.91345687	5.08528086	6.182437252	5.788201519
CAGL0M11638g	4.121568131	4.823549503	3.146680768	4.027844635	2.91788306	2.635373117	1.861546969	2.185837977	2.941130983	3.072467625	3.715447514	4.206648998	4.063221922	4.147017552	4.132199156	4.419423459	4.494035474
CAGL0K01749g	7.252379754	7.384924904	8.433940131	7.974828578	9.094728334	8.582226017	9.611305079	9.449926527	9.27123856	9.742570587	9.664884637	9.602015342	8.918293035	9.818237109	9.841468679	9.558529794	9.446584954
CAGL0M13266g	-3.703235086	-3.703235086	-1.15083362	-3.703235086	-3.703235086	-3.703235086	1.388260726	3.119638752	2.403405386	2.316120418	3.70383426	2.840673895	2.33954635	1.542963573	0.96978093	1.056679154	1.421443122
CAGL0M06655g	8.848957617	8.677504305	8.430819796	8.54375619	7.837616135	7.846735607	6.714439034	6.350271763	7.552831045	6.926884302	6.984890388	6.427534224	5.685456888	6.101435839	6.998059855	6.502353403	5.847729878
CAGL0E05698g	3.789797875	3.224374303	2.302598038	2.840191647	1.724080571	1.801567295	1.388260726	0.648759398	1.302407211	1.669976984	1.785291672	2.035270578	1.65788463	1.660213703	1.683946052	2.262730388	1.689867992
CAGL0E02255g	10.5676522	10.47519331	9.726548223	9.672878078	8.491365959	8.619594595	8.053090262	8.421440058	8.516188978	8.597772157	9.080832362	9.161315861	9.455096282	8.902209325	7.704145469	8.91639788	9.147170192
CAGL0K02629g	4.098587146	4.449499383	4.538500961	4.434634193	5.939891175	5.941167587	6.857231614	6.753939376	6.861701325	6.628725953	7.002771883	6.355121146	5.842988101	6.051330119	7.067171278	5.770746769	5.48276698
CAGL0I02134g	1.001671037	1.817970829	2.302598038	2.171370237	3.101668784	3.075420741	3.244573167	3.663096697	3.5348621	3.585893257	3.644322933	3.532171872	3.487866556	3.619278791	4.740666853	3.996441748	3.971527709
CAGL0I08151g	1.75604387	2.560002849	2.506052318	3.110540945	3.35015376	3.703962679	4.3686077	4.154100766	4.032954425	3.462983699	3.879282066	3.668804756	3.656694171	3.482676304	3.18069661	3.090772351	3.351902554
CAGL0J01463g	3.670199858	3.550580929	3.235197506	2.840191647	2.801293361	1.870442809	1.240951517	0.098694887	-0.080500832	0.774969306	0.422840522	-0.24654665	-0.179324654	0.389916828	-0.306549656	-0.096408494	0.050072479
CAGL0J06864g	0.235218345	0.20740583	1.70145837	1.099666169	2.340230077	1.801567295	2.684574523	2.076752849	0.675766809	0.774969306	-1.005673483	-0.618434671	-0.179324654	-0.810481184	-1.806621258	-0.982601416	-0.679196733
CAGL0L08481g	1.001671037	0.665160392	0.651809149	1.099666169	1.904476328	3.316651482	3.244573167	3.823634035	3.422431385	3.54607563	3.504057226	3.271051025	3.596768472	3.202417322	3.633758468	2.882592565	3.027847677
CAGL0A03608g	5.583166713	4.767561639	4.733447488	4.529883488	3.648974257	3.104304262	2.565777659	2.076752849	1.995329711	1.027174962	1.646593039	1.966231701	1.755078352	1.347020152	2.713348942	1.483170806	0.782400459
CAGL0I09724g	4.231283092	4.167426302	2.916207034	2.073589857	2.460446016	2.553959187	2.294076252	1.447590448	2.672809711	1.669976984	2.267831648	3.055326201	2.673760717	2.325083831	1.818312313	2.30512012	2.60925856
CAGL0E04840g	-0.148789152	-0.977359277	-0.650271714	-1.426793893	-0.063645065	-0.39855679	1.644225546	1.260735014	1.536489754	1.428561214	1.870863045	2.588406358	2.275460974	2.008671166	1.818312313	2.53621966	2.400617718
CAGL0D00154g	-0.148789152	0.20740583	0.651809149	-0.055409318	2.498390478	1.801567295	6.337639076	4.388975266	6.089000425	4.620144516	5.410037879	5.180974122	3.430169273	4.78580153	6.313413532	3.757869241	4.8496519
CAGL0M07693r	1.75604387	2.202789225	1.858333688	2.349046746	1.091035853	1.870442809	-1.595708633	-3.703235086	1.169387537	-0.818355426	-0.496815573	1.359926491	0.692565205	-0.291767929	-1.356966391	0.288716969	-0.679196733
CAGL0J06028g	6.093729966	5.677119188	5.587460576	5.527484158	4.425714093	4.942969148	2.896320998	2.944422214	2.071869365	2.36270848	0.90083293	0.503363777	-1.434443795	-0.291767929	-1.014659694	-0.096408494	-1.511922966
CAGL0K01529g	6.565345747	6.666883309	5.982163325	5.381888729	5.035008816	4.418483851	4.3686077	4.610612261	4.229534776	5.034055604	3.998147453	4.453629026	3.339051677	4.726537475	5.003010607	4.842790594	4.800874758
CAGL0H09614g	0.538202946	1.158625377	-0.279361363	-0.583940765	-0.303711787	-0.765728898	-1.595708633	-3.703235086	-1.766048389	-2.057619138	0.035084509	0.686208397	-0.952888406	-0.527936484	-0.738197736	-0.335951927	0.388670406
CAGL0F06677g	1.187384897	2.268809399	1.999811376	2.171370237	2.770611853	3.72271132	3.937523691	4.444916551	3.849452232	4.500241872	3.70383426	3.889952495	4.822666347	3.717247293	3.596838229	4.419423459	3.516311805
CAGL0I10147g	4.409917342	4.585246992	4.90515997	5.651275105	5.671693024	5.879845418	6.15422499	6.881044787	6.266398664	6.826582926	6.583672504	6.661164164	7.377903372	6.897689313	6.337859106	7.292491293	6.908914822
CAGL0E00275g	-1.506960002	-3.703235086	-1.15083362	-3.703235086	-2.161960545	-1.259476553	1.756974441	1.447590448	2.144552105	2.218172564	3.014494361	3.711617307	4.609615835	4.577982675	5.007706358	4.979943185	5.106322306
CAGL0K10846g	4.446779635	4.697375617	6.429439252	5.499516866	6.660182375	6.142566296	6.866685699	6.923011917	6.640814271	7.397300682	7.041348009	7.036479366	5.703834186	7.237823407	7.692526782	6.889490909	6.683384645
CAGL0B01875g	-1.506960002	-3.703235086	-1.923744387	-3.703235086	-3.703235086	-0.39855679	1.959049241	2.513392648	2.403405386	2.828754623	3.805134205	3.182515868	3.359803169	2.778474472	2.017707309	2.500183307	2.283770082
CAGL0A01826g	0.235218345	0.20740583	0.260081588	-0.055409318	2.1625713	1.300547438	3.524893841	2.335404643	3.736425151	3.044161788	4.380175101	5.283857031	4.3177463	5.426402121	6.278867086	4.714992758	6.110443698
CAGL0C04741g	7.372199341	6.916409822	9.248154627	8.104267309	9.327614182	8.427971892	9.969306025	10.11018657	9.75639677	10.76015176	10.70932758	10.85786696	9.085688758	11.01366882	11.41843758	10.67163042	10.68213351
CAGL0F00649g	-1.506960002	-0.977359277	0.813879719	-0.583940765	0.757223559	0.344827081	1.756974441	1.157371153	1.640675082	0.469133444	0.817072925	-0.618434671	1.039824525	-0.088876397	1.248968345	1.555189042	1.345736096
CAGL0G00864r	2.615530003	3.190709111	2.506052318	2.779463425	0.482206245	1.801567295	0.12844673	0.098694887	-1.766048389	0.080523766	0.422840522	1.560612131	2.208396021	1.869496717	1.044803887	2.46322371	2.819758678
CAGL0H10164g	1.75604387	3.381837038	3.96169651	4.584153681	4.155817188	4.852229845	4.454710688	4.768021883	4.212730419	4.629700738	3.988607614	3.690369836	4.38001997	3.883224318	3.584318493	4.360343442	3.371123226
CAGL0M12100g	0.788468741	1.629806528	-1.923744387	-0.583940765	-0.952297307	-0.765728898	-3.703235086	-2.044265425	-3.703235086	-2.057619138	-1.798838525	0.048858385	-3.703235086	-2.321001147	-2.463414718	-2.185266945	-3.703235086
CAGL0A03905g	4.391126872	5.046951779	5.33716071	4.353630982	6.189347259	5.678493674	7.004388478	7.209663872	6.04220926	7.554822221	7.040194064	7.464925234	5.989999336	7.66178731	8.342883267	7.131024901	7.85313807
CAGL0G01012g	-0.148789152	-0.466983398	0.015427705	0.634766268	0.482206245	0.136897595	-1.595708633	-3.703235086	-0.967894283	0.469133444	-0.72892474	-0.618434671	-1.434443795	0.088968058	-1.014659694	-2.185266945	-1.511922966
CAGL0M07685r	1.633491003	1.817970829	0.260081588	1.099666169	-0.303711787	0.687884905	-3.703235086	-0.801407141	0.217811469	-3.703235086	-1.798838525	-0.618434671	1.361265504	0.946423729	0.62327907	1.056679154	1.561889396
CAGL0H00913g	1.75604387	2.133602364	1.213078895	0.330562733	0.626258236	0.687884905	-3.703235086	0.306234272	-1.766048389	1.138465537	0.531948068	1.560612131	0.876617983	1.96375509	1.901405422	1.62378247	1.265835164
CAGL0K04455g	-3.703235086	-0.977359277	-0.279361363	-1.426793893	-0.063645065	-1.259476553	0.12844673	0.306234272	-1.766048389	-0.161711505	-0.121390803	-3.703235086	-2.736215545	-1.162178536	-1.806621258	-1.462081801	-2.226281407
CAGL0H09482g	-0.673624826	-0.977359277	-1.923744387	-3.703235086	-0.952297307	-3.703235086	-3.703235086	-3.703235086	-1.766048389	-1.308822957	-1.348420667	-1.898035082	-0.761455287	-1.62823859	-3.703235086	-0.982601416	-3.703235086
CAGL0D03762g	-3.703235086	-3.703235086	-1.923744387	-3.703235086	-3.703235086	-3.703235086	-0.77362669	-2.044265425	-3.703235086	-1.308822957	-3.703235086	-3.703235086	-2.162416229	-3.703235086	-3.703235086	-3.703235086	-3.703235086
CAGL0G03377g	-0.673624826	-1.774274078	-3.703235086	-0.583940765	-2.161960545	-0.765728898	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-2.321001147	-3.703235086	-2.185266945	-3.703235086
CAGL0D02244g	2.853754917	2.45047335	1.782027262	1.285836222	1.091035853	0.687884905	0.42996583	-0.435454134	-0.080500832	-3.703235086	-1.348420667	-1.12078697	0.234294824	-1.162178536	-0.306549656	-2.185266945	0.995563894
CAGL0M06259g	6.03441956	6.123189807	6.929167954	6.898818587	7.439599171	7.353575083	8.044785383	8.0416305	8.164061967	8.122768339	7.946152912	7.856944397	7.91742877	8.012666256	7.982201164	7.927691833	7.865897381
CAGL0I01672g	4.333240834	4.420746929	5.261900322	5.286912597	6.010522861	6.176962816	6.310184676	6.373519821	6.379884745	6.512150208	6.464855418	6.231859532	6.308246366	6.326557369	6.28080819	6.173884316	6.093185021
CAGL0B04345g	9.866800437	9.816654681	8.679805982	8.767409818	8.211953834	8.142260654	7.98671868	7.846711162	7.806277094	7.873116717	7.833431512	7.941431336	7.820641574	7.891240415	7.850515427	8.003660839	8.187222266
CAGL0C05555g	4.922926543	5.028013052	5.756506623	5.599516801	6.479895609	6.62106388	6.963852713	6.91312991	7.173160637	7.077633089	7.292659939	7.327171569	7.310881438	7.596163095	7.719254362	7.510826428	7.544722945
CAGL0K08030g	6.304220183	6.434948762	6.991912084	7.153346227	7.881350673	7.920658713	8.28112989	8.33673973	8.455880502	8.434940533	8.443983602	8.361686306	8.373111759	8.187054064	8.436406784	8.168434259	8.039622582
CAGL0F08327g	4.391126872	4.505340285	4.743542588	4.529883488	5.466852882	5.659157574	6.128258057	6.142677193	6.573304204	6.552901996	6.731117416	6.888073684	7.078692357	6.909580266	6.969460837	6.810766225	6.685305522
CAGL0L09691g	6.200114175	6.338325878	7.266750599	7.361885637	7.631097428	7.757498981	8.154345325	8.378275497	8.361839761	8.359414033	8.351651429	8.205701586	8.351581223	8.116989019	7.659338458	7.902891429	8.147365531
CAGL0J07304g	4.665842983	4.391409775	5.114113724	4.943721821	5.890806049	5.879845418	6.404072796	6.421712079	6.492071528	6.67791592	6.697841752	6.717390521	6.771174831	6.708158597	6.860760955	6.685993531	6.646393466
CAGL0M05797g	3.670199858	3.859947334	3.566192021	3.497446998	2.707219112	2.921634926	2.294076252	2.335404643	1.640675082	1.742236125	2.135772594	2.39182331	2.690239924	2.523831685	2.225476679	2.219057345	2.017166485
CAGL0M08734g	4.800103634	4.856128115	5.695411863	5.527484158	6.36905839	6.514811633	6.735232392	6.874948569	6.826235958	6.993164108	6.995645859	7.086132445	7.060585091	7.241356187	7.534738799	7.233352671	6.939817166
CAGL0B04059g	5.249350264	5.146891197	6.139523331	5.941921201	6.988155679	7.022010342	6.972635342	7.023799295	7.337197492	7.267117388	7.294596795	7.285270456	7.225126308	7.233099537	7.651108292	7.259187728	7.076360639
CAGL0D02618g	6.670380265	6.623383808	7.550227596	7.4375344	8.32910317	8.368942837	8.632843736	8.654008199	8.793370362	8.7230256	8.683062075	8.50320113	8.409334208	8.342069171	8.730044716	8.285536871	8.097748436
CAGL0H04543g	4.166460217	4.420746929	4.868728873	4.929817571	5.66336632	5.957089321	6.174667188	6.341456241	6.478076674	6.527567339	7.065370051	7.269238384	7.494502742	7.214047845	7.469859023	7.216794158	7.144967127
CAGL0G07175g	3.701041622	3.701638437	5.12187388	4.957493344	5.527750265	5.494363984	5.557121824	5.796410644	5.574466864	5.852257816	6.000078809	6.072649041	6.084974517	6.225535646	5.799437115	6.076295125	5.722373831
CAGL0K12254g	6.128180032	6.303312592	7.080195299	7.041419593	7.370947275	7.303080596	7.861490218	7.966219104	8.271417803	8.197763816	8.586763366	8.858492556	8.955834732	8.840657116	8.604698986	9.034090716	8.966647221
CAGL0E04004g	4.535013958	4.283760458	5.415019006	5.063174391	6.396948524	6.22048629	6.3997378	6.416125248	6.576591624	6.527567339	6.62582173	6.358492712	6.198767333	6.132207805	6.313413532	6.064004676	6.297875187
CAGL0M05995g	6.556940347	6.806789968	6.594697577	6.593972478	7.341240504	7.58379743	8.219744826	8.351450252	9.024580432	8.992511884	9.306838645	9.352669347	9.28498382	9.481130656	9.895991143	9.397357517	9.225822459
CAGL0D02420g	3.701041622	3.496496666	4.339898071	4.199914384	5.041448756	5.218672565	5.460531761	5.458768252	5.838209871	5.697290192	5.670849697	5.297973476	5.531636809	5.128708318	5.683899953	5.264043911	5.065608332
CAGL0F05329g	7.69877701	7.825616893	6.961962312	6.836837633	6.632722699	6.506720983	6.199819223	6.044702478	5.918127488	5.466138305	5.740709332	5.225968062	5.390023115	5.438763832	5.499502472	5.38754235	5.975671277
CAGL0G09262g	4.144188779	4.376514409	4.467190024	4.176554208	5.035008816	5.450046646	6.244016553	6.212024942	6.357126044	6.390950354	6.702225829	6.753693119	6.934841539	6.736807096	6.943963018	7.067800509	7.290876958
CAGL0H02519g	5.249350264	5.190126133	5.973611741	5.962555054	6.535701719	6.82352836	6.987155279	7.090206722	7.289914609	7.543491798	7.655718999	7.908457934	8.157087086	7.879196699	7.4380317	7.856434718	7.85142827
CAGL0K01639g	5.290490898	4.8014144	5.977893869	6.009583156	6.565052259	6.675007236	6.869823343	7.13680703	7.181820902	7.193315771	7.189223925	7.201390503	7.388671943	7.098033382	7.023786731	7.208443082	7.06312563
CAGL0G06072g	6.242662225	6.368751082	7.356639637	7.150351592	7.910667106	7.797842598	8.100605118	8.287867436	8.299542316	8.510593423	8.558429161	8.537814213	8.192222526	8.557186668	8.790901502	8.42721242	8.256689498
CAGL0M12386g	8.853254478	9.119004843	8.870362221	8.534598081	8.404106093	8.16385893	7.274399986	7.16705813	6.853594049	6.682514376	6.73967326	6.499542934	6.118847671	6.465950018	6.237488705	6.437139589	6.262286472
CAGL0J04906g	4.869625061	4.463663542	5.211878893	5.12549809	5.912047348	5.945164524	6.735232392	6.547135291	6.732086486	6.738791525	7.122096293	7.210747738	6.996600493	7.090218271	7.549305597	7.061632082	7.193012873
CAGL0L06798g	7.280730502	7.362422073	8.459428591	8.08400791	9.178919876	9.014730198	9.337573857	9.304797646	9.346827028	9.443611683	9.36859171	9.350977731	9.00852996	9.392821266	9.831902066	9.369850503	9.037157626
CAGL0G03531g	2.615530003	2.611799311	3.397435424	3.251357198	4.365393406	4.112141312	4.138214334	4.696080549	4.867242665	4.657995377	5.10915399	5.157939754	5.088160563	5.148912877	4.061695593	4.485424873	4.764995801
CAGL0F00627g	7.298486065	7.292727711	6.487656038	6.54007735	6.077857346	5.841760671	5.603095289	5.291872192	5.218184631	5.216345753	5.306343129	5.290932519	5.106694636	5.475225866	4.930676142	5.572438401	5.988174111
CAGL0I02420g	3.670199858	4.346254212	5.025877922	5.149692753	5.704527419	5.798230643	5.920034156	5.966592029	6.070465668	6.133227583	6.062791432	5.974989218	6.095838851	5.991051808	6.1531127	5.732429639	5.752001992
CAGL0G09515g	5.48910728	5.240353785	6.378524042	6.206963042	7.139904819	7.023901284	7.334685056	7.364173514	7.569426263	7.499866463	7.186097212	7.172949048	6.69972236	6.915489191	7.353866594	6.689998036	7.074896064
CAGL0K12430g	-1.506960002	-1.774274078	0.260081588	-0.583940765	-1.433893573	-0.765728898	0.12844673	0.487638353	1.022845846	1.027174962	0.63338108	0.848464523	1.232165175	0.088968058	0.294834353	0.72320524	0.532188247
CAGL0M06347g	5.694640007	6.15408796	7.078202381	6.415902089	7.150369756	7.21974341	7.678562719	8.080117456	7.871967901	8.314940707	8.327259836	8.542268352	8.101570868	8.703100116	8.518899556	8.631539736	8.543367673
CAGL0M09493g	2.16285999	3.009483425	3.737605196	3.37964289	4.095202761	3.830357605	4.567224502	4.47746888	4.446299364	4.929612653	5.235517733	5.211125454	5.152014133	5.623374311	5.232952773	5.459683351	5.428754231
CAGL0L03289g	9.210230568	9.295171047	8.449441371	7.817598497	7.5464688	7.035195185	7.60138524	7.512914093	6.767037668	7.370477975	7.078919456	7.145888089	6.602948945	6.990180836	7.008639997	6.829039152	7.523405521
CAGL0M07832g	3.194455467	3.084726746	2.552728924	2.954478602	1.589925819	2.327725627	1.076872476	1.357185769	0.675766809	1.241782495	0.176236837	-0.618434671	-0.064283603	-0.810481184	-0.738197736	-0.982601416	-0.679196733
CAGL0G10197g	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-2.161960545	-3.703235086	-3.703235086	-3.703235086	-0.080500832	-1.308822957	-0.121390803	0.503363777	1.039824525	1.275309373	-1.014659694	0.288716969	0.782400459
CAGL0I03168g	0.788468741	2.133602364	2.188990537	2.507221199	2.340230077	2.467674695	2.565777659	3.565531914	3.479741696	3.605397407	3.256286196	3.271051025	3.468889364	2.972343314	2.666606066	2.671986262	2.733275981
CAGL0G07188g	-0.673624826	-1.774274078	-1.15083362	-1.426793893	0.877283215	0.526529005	1.240951517	0.306234272	1.302407211	0.906576317	0.422840522	0.686208397	-0.592473624	1.542963573	1.248968345	0.72320524	0.662711978
CAGL0H01837g	5.732452787	6.007101272	6.828433085	5.927999502	7.513263066	6.635976864	7.739866181	7.791682742	7.610097883	8.404646173	8.555201409	8.558483541	7.222296172	8.915906641	9.304105025	8.458066573	8.345004673
CAGL0J02706g	0.235218345	-0.977359277	0.959568333	0.885862155	0.626258236	1.870442809	1.756974441	1.157371153	1.995329711	1.593906943	1.785291672	2.035270578	2.623162666	1.415334618	1.370610417	2.500183307	1.421443122
CAGL0G09086g	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-3.703235086	0.12844673	-3.703235086	-0.45701793	0.287873906	-0.121390803	-0.24654665	0.321507281	0.519715229	-0.131130024	0.108967349	-2.226281407
CAGL0C00209g	-0.148789152	-1.774274078	0.260081588	-1.426793893	-0.952297307	-0.765728898	0.12844673	1.76137381	1.995329711	1.338192413	2.500423313	3.151754164	3.274943828	3.498508962	3.716399919	4.034733261	4.365760849
CAGL0A03806g	-1.506960002	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-1.595708633	-2.044265425	-0.967894283	0.080523766	-1.348420667	-3.703235086	-3.703235086	-2.321001147	-2.463414718	-2.185266945	-3.703235086
CAGL0M07687r	1.001671037	0.20740583	-1.15083362	-0.055409318	-2.161960545	0.136897595	-1.595708633	-0.801407141	-3.703235086	-1.308822957	-0.496815573	-1.898035082	-1.434443795	-0.527936484	-0.506290149	-0.623345537	-0.679196733
CAGL0B03663g	4.681392919	4.391409775	4.093826628	2.507221199	3.286517047	2.635373117	2.991576199	2.237435716	2.071869365	2.652467258	3.087809439	3.624682768	1.755078352	3.717247293	4.106162408	2.854323763	3.292654619
