genesymbol4	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0G01364g	105.08894782205	636.331200416325	4.83496114435502	0.0239123687413481	0.212387024525645	-2.94456534332413
CAGL0G08173g	1468.4123863108	4840.08411144392	4.83474564584726	0.0239148928420298	0.212387024525645	-2.94461749724194
CAGL0H04147g	3.79884433455153	4.26405650926281	4.81074917902842	0.0241982374327583	0.214000680311086	-2.95045344343559
CAGL0H03619g	-76.7335449697206	79.1222282830072	-4.80987697928319	0.0242086217870345	0.214000680311086	-2.95066662837541
CAGL0K12034g	-185.946443991488	269.512484464427	-4.80419693478731	0.0242763962035537	0.214000680311086	-2.95205679447592
CAGL0G09262g	-9.04676521736044	40.5762808911081	-4.80326838938327	0.0242875001092434	0.214000680311086	-2.95228435521584
CAGL0G01606g	-9.06404885310603	99.885888120225	-4.80324046578642	0.0242878341371831	0.214000680311086	-2.95229119983688
CAGL0B01463g	6.8368569418575	121.769465201785	4.79514994950138	0.0243848777847098	0.214027241730654	-2.95427759845518
CAGL0I07227g	-497.563308264991	811.192915015274	-4.79252706201852	0.0244164515753169	0.214027241730654	-2.95492296932132
CAGL0C04609g	-42.2016060097373	58.352114301901	-4.79069219989875	0.0244385722635579	0.214027241730654	-2.95537485047175
CAGL0L10582g	-46.1613273081427	104.909789066794	-4.79025376814037	0.0244438619241981	0.214027241730654	-2.95548287496994
CAGL0K03421g	-49.3423718386804	32.2267042719257	-4.77756779022992	0.0245975929355711	0.215036769491438	-2.95861685806627
CAGL0L08932g	-439.722803838956	902.598655018512	-4.77408246660746	0.0246400583670944	0.215071960318086	-2.95948070197661
CAGL0F04741g	-38.5016604839829	83.884587948741	-4.76635387811298	0.0247345795204547	0.215071988393911	-2.96140059759663
CAGL0I09702g	11.2144617940862	28.0288406018131	4.7606180909039	0.0248050468519558	0.215071988393911	-2.96282933901696
CAGL0D05698g	-5.64540585434674	29.8450377515388	-4.75923994823373	0.0248220186719791	0.215071988393911	-2.96317311858377
CAGL0D06402g	-288.111363951302	316.032994288457	-4.7582558940024	0.0248341469363033	0.215071988393911	-2.9634187096706
CAGL0J09548g	9.99729294883898	124.164440560139	4.75741243533765	0.0248445487885569	0.215071988393911	-2.96362929012649
