genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0H05907g	-179.25	273.00001	-7.93596040344707	0.00497982807621358	0.017110555628801	-4.45892289197627
CAGL0K04609g	185.5	366.00001	7.93504209524203	0.00498141653067004	0.017110555628801	-4.45892486322943
CAGL0L12606g	-154.8125	421.53126	-7.93484520189748	0.00498175719751182	0.017110555628801	-4.45892528596711
CAGL0G01628g	244.4375	339.96876	7.92921081111235	0.00499151910012847	0.0171330520463869	-4.45893739575951
CAGL0K05379g	-243.5	1008.81251	-7.9238384298405	0.0050008509064496	0.017151083760618	-4.45894896502528
CAGL0I07381g	-93.1875	275.09376	-7.92051787121523	0.00500663037912174	0.017151083760618	-4.45895612680822
CAGL0M10241g	2724.875	5115.56251	7.91908199593552	0.00500913230519051	0.017151083760618	-4.45895922632522
CAGL0K01001g	53.8124999999999	488.59376	7.91879410487392	0.00500963413930311	0.017151083760618	-4.45895984796475
CAGL0J01936g	-59.0625000000001	341.71876	-7.90575605175032	0.00503243195681947	0.0172180834237813	-4.45898806773295
CAGL0F02849g	288.875	310.81251	7.88031572240829	0.00507731712673609	0.0173556110946587	-4.45904351019329
CAGL0F06831g	-507.5	1195.00001	-7.87923961209283	0.00507922752762541	0.0173556110946587	-4.45904586649158
CAGL0K07029g	61.8125	281.84376	7.87745980506427	0.00508238930068558	0.0173556110946587	-4.45904976562395
CAGL0L11198g	131.625	179.56251	7.87281453809502	0.00509065388966636	0.0173727113547539	-4.45905995398736
CAGL0I06578g	-137.5	294.25001	-7.86367123666607	0.00510697371495304	0.0174172620176212	-4.45908005730185
CAGL0B01683g	244.375	993.31251	7.86113878662134	0.00511150624471214	0.0174215810283032	-4.45908563702375
CAGL0I10054g	-88.625	116.68751	-7.85601318473882	0.00512069642819357	0.0174417590983298	-4.45909694570574
CAGL0J08756g	-228.4375	460.59376	-7.85164388049091	0.00512854803305039	0.01744778319692	-4.45910660216567
CAGL0M05973g	392.499999999999	1674.87501	7.85138867440276	0.00512900713400273	0.01744778319692	-4.45910716665597
CAGL0K10472g	614.499999999999	1079.00001	7.84767597488987	0.00513569228702751	0.0174511764803634	-4.45911538461807
CAGL0H03707g	-2290.5	1775.12501	-7.8472012042552	0.00513654800790598	0.0174511764803634	-4.45911643629935
CAGL0M02145g	106.875	164.93751	7.83949632417105	0.00515046189394296	0.0174873098295937	-4.45913352871212
CAGL0E04928g	-239.3125	369.28126	-7.83344038888758	0.00516143343409301	0.0175134134462164	-4.45914699633562
CAGL0D05962g	-65	241.12501	-7.82806230829252	0.0051712031296732	0.0175259686755199	-4.45915898107664
CAGL0I00506g	-101.4375	175.84376	-7.82778637955698	0.00517170504223252	0.0175259686755199	-4.45915959659258
CAGL0H06501g	-119.375	313.31251	-7.82389889557543	0.00517878328134778	0.0175388127128312	-4.45916827491816
CAGL0K01463g	187.125	410.62501	7.81772493004425	0.00519005134830005	0.0175658209973556	-4.45918208248311
CAGL0D05412g	-473.75	1016.68751	-7.8127165412918	0.00519921623197809	0.0175856812817826	-4.4591933058823
CAGL0F05929g	63.125	109.87501	7.81058909648317	0.00520311580802232	0.0175877184537332	-4.45919807944166
CAGL0G01232g	-166.375	405.93751	-7.80626426236041	0.00521105523565249	0.0176034000170807	-4.45920779478159
CAGL0F08459g	1022.875	2296.93751	7.80204557491514	0.00521881542188107	0.0176184566204516	-4.45921728626639
CAGL0H09350g	184.875	659.31251	7.79961638223886	0.00522329088412706	0.0176188259325777	-4.45922275817633
CAGL0G08272g	214	1278.25001	7.79580922677162	0.00523031539133203	0.0176188259325777	-4.45923134368041
CAGL0A04235g	-64.2500000000001	372.37501	-7.79550901588229	0.00523086984183529	0.0176188259325777	-4.45923202118649
CAGL0G05115g	250.875	382.43751	7.79482291032514	0.00523213728481498	0.0176188259325777	-4.45923356984243
