genesymbol.240m	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0H06809g	0.959609676886932	5.4863496533118	6.73739431285319	8.11604559880513e-05	0.000242924520924785	1.20354617961897
CAGL0G03223g	1.2324553248589	5.66159716015167	6.73576971974051	8.1311357796303e-05	0.000243237118893512	1.20154016077142
CAGL0H03333g	0.621560282434658	6.70021006801534	6.73242509555665	8.16229908563198e-05	0.000243937398896063	1.19740923719305
CAGL0J05434g	-0.726406350735443	9.37490384138999	-6.73225742062342	8.16386481119202e-05	0.000243937398896063	1.19720210608643
CAGL0G03355g	-0.609960371128729	7.6326478563125	-6.72713199228428	8.21188378957391e-05	0.000245232239808439	1.19086889549221
CAGL0F06523g	-1.5882626878213	4.92588395154093	-6.72143672612411	8.26560311929272e-05	0.00024669573734035	1.18382770453021
CAGL0L01419g	-1.08605730833224	7.59311762656694	-6.71804729931977	8.29775499877732e-05	0.000247514230305409	1.17963534549355
CAGL0J01045g	-2.4444004491379	3.86886101487043	-6.71326306437559	8.34337034437148e-05	0.000248733164879184	1.17371530368177
CAGL0C03369g	-1.39537355570305	6.59018732426	-6.71150409567033	8.36020996098356e-05	0.00024909333606004	1.17153802239995
CAGL0B01485g	-1.28763630298869	4.72224642714137	-6.70076438910248	8.46383493316432e-05	0.000251977636654334	1.15823579846765
CAGL0I05522g	1.09958007656062	7.18661500311601	6.70047555275424	8.46664112464132e-05	0.000251977636654334	1.15787784491061
CAGL0M08492g	0.928647785014251	11.3405895984838	6.69800363672516	8.49069858808625e-05	0.000252550040389952	1.15481398156146
CAGL0M05445g	1.42390047794541	6.33376806302845	6.69399807115018	8.52984045241578e-05	0.000253570214471304	1.14984757489019
CAGL0H02541g	-1.71788867580007	4.8996894459395	-6.69206379565017	8.54881236710255e-05	0.000253989970157672	1.14744858911611
CAGL0K00957g	-1.18709658412401	6.52354718374902	-6.69084232992137	8.56081654870397e-05	0.000254202351857432	1.14593342323684
CAGL0I06050g	-3.51017756408101	11.625390237385	-6.68671982282603	8.60146717783671e-05	0.000255264629682399	1.14081827646862
CAGL0H03025g	-0.836312405126651	5.83146486124805	-6.68583296331122	8.61023968250021e-05	0.000255380196815233	1.13971759429525
CAGL0K10890g	0.874068539476142	5.35650122823733	6.68020063910131	8.66618094036843e-05	0.00025689386875894	1.13272499789363
CAGL0H05753g	0.597772865644271	5.75276375166074	6.6768057034386	8.70009143592144e-05	0.000257753133373224	1.12850821376387
CAGL0L03586g	-1.37954408971575	6.36665934533533	-6.67489181513632	8.71927217496173e-05	0.000258175281877402	1.12613036927305
CAGL0E04532g	-0.720963120788169	6.20358675365899	-6.67118087369738	8.75659427514792e-05	0.000259133810234027	1.12151852133819
CAGL0K07920g	0.96476470288842	5.4910104587802	6.66907952943822	8.77780538253659e-05	0.000259611085485482	1.11890626231111
CAGL0B00286g	-1.32925233934352	6.26005109383828	-6.66860129429918	8.78264054240284e-05	0.000259611085485482	1.11831167259646
CAGL0K11528g	-1.18968748456316	5.45435762394208	-6.6673019584904	8.79579204974967e-05	0.000259853111627763	1.11669606267085
CAGL0M01694g	0.987902291329141	7.41356286112374	6.66263521797923	8.84320484883795e-05	0.00026110647142508	1.11089162274827
CAGL0L02387g	-1.27635349738309	5.42249173672134	-6.66164654364602	8.85328524205848e-05	0.00026125675446548	1.10966156744884
CAGL0D03630g	1.73685414890408	2.98578559448498	6.65953590895942	8.87484694857563e-05	0.000261745486060808	1.10703521626442
CAGL0E03608g	0.850321268386804	5.89223564694769	6.658368648363	8.88679597168657e-05	0.000261950320449207	1.1055825032062
CAGL0M08316g	0.837839266802932	6.00701686662139	6.65490801697147	8.9223250180397e-05	0.000262849586209554	1.10127456539045
CAGL0J09086g	-3.59735816773406	7.78976466995654	-6.65359060008892	8.93589113988753e-05	0.000263101181762155	1.09963419211125
CAGL0M03025g	2.19401231663515	4.70978774505019	6.64333321792868	9.0422892428962e-05	0.000266084228142561	1.0868547667987
CAGL0F03795g	-0.645874147763306	5.18434947592898	-6.64109447152221	9.06569455912556e-05	0.000266623095601249	1.08406379581535
CAGL0K10472g	-0.896053459564831	7.25257801408541	-6.63975443612425	9.07973576158778e-05	0.000266886112924829	1.08239291435679
CAGL0F04785g	1.59056599702463	8.00144053633573	6.63918551122479	9.08570425817781e-05	0.000266911682331991	1.08168345679171
CAGL0I07843g	1.69180773248266	12.6320319155939	6.63784612114432	9.09977247420759e-05	0.000267175035908451	1.08001305609895
CAGL0H00341r	1.48601837754775	-0.292912482241899	6.63282355738055	9.15273862269154e-05	0.000268579521803757	1.07374721457527
CAGL0M10829g	1.01549374568022	7.16317183535765	6.6252032080517	9.23374306298982e-05	0.000270804733528021	1.06423442722668
CAGL0M03179g	1.91445951207673	8.3954861614512	6.62327660018695	9.25434650333277e-05	0.000271257020968349	1.06182819860439
CAGL0G07711g	0.75575931620902	8.64127386998699	6.61803947710285	9.31060683991245e-05	0.000272706440588989	1.05528493477765
CAGL0M00220g	-0.916441371372606	8.276706031969	-6.61770485120446	9.31421424590473e-05	0.000272706440588989	1.05486673465488
CAGL0M09581g	0.679002649211371	9.80381204959934	6.6039773175943	9.46352430024757e-05	0.00027692313980881	1.03769842571813
CAGL0F04983g	-2.06845723051032	4.95371319939023	-6.60308527682765	9.47331663543321e-05	0.000277054818918955	1.03658196779018
CAGL0L01991g	0.588152976732921	6.36936301034663	6.60111579997703	9.49497561249023e-05	0.000277533206763743	1.03411665682668
CAGL0D03696g	1.32278572522919	6.85475407506963	6.60061885763473	9.50044917388678e-05	0.000277538233400097	1.0334945266402
CAGL0A01045g	1.0798331947576	9.02524690856184	6.59930424666253	9.51494552244421e-05	0.000277806691634107	1.03184859226655
CAGL0J03894g	-1.09540587681068	4.99980567817906	-6.59619375075099	9.54934139115067e-05	0.000278655530561169	1.02795327723815
CAGL0M00418g	-1.0647014449965	6.08709129680187	-6.58932323270739	9.62579690903992e-05	0.00028073006584303	1.01934487018997
CAGL0M10197g	-2.73635956370094	4.84512352222864	-6.58642885601526	9.65820524041558e-05	0.000281122763021872	1.01571656384047
CAGL0M05335g	-0.600064028131841	6.93291204705628	-6.5863821999947	9.65872862090342e-05	0.000281122763021872	1.01565806846602
CAGL0H05929g	-1.08372316179082	5.95308425816049	-6.58632509157606	9.65936929696181e-05	0.000281122763021872	1.01558646793269
CAGL0D05346g	0.961148827890141	6.4560867058868	6.58620273394637	9.66074213326358e-05	0.000281122763021872	1.01543305882614
CAGL0K02387g	-1.4356833012013	5.06430208843682	-6.581082488433	9.7183817105295e-05	0.000282509900304191	1.00901170449326
CAGL0L06710g	0.776750944996629	4.40638129574782	6.58100968063576	9.71920402001618e-05	0.000282509900304191	1.00892037134997
CAGL0F08107g	1.05161141219707	9.08359172824188	6.57673765559603	9.76758637428313e-05	0.00028375868295989	1.00356018055709
CAGL0C02607g	0.792093213367029	6.44652752496573	6.5722426269636	9.81877792200661e-05	0.000285034395676781	0.997917668126316
CAGL0H02849g	-1.08878071777745	4.53524665446718	-6.57192653434203	9.82238872590093e-05	0.000285034395676781	0.997520786800047
CAGL0J05566g	-0.561776893857061	7.54845914202592	-6.56577130939358	9.89299065097769e-05	0.000286693463014615	0.98978983148622
CAGL0G06270g	-0.663547821489966	6.67427506984862	-6.56493971034984	9.90257163022802e-05	0.000286693463014615	0.988744972894869
CAGL0G03509g	0.665676396946986	7.20020511494941	6.56481375740147	9.90402363498207e-05	0.000286693463014615	0.98858671221617
