genesymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
CAGL0I05742g	0.2805361735334	5.29998366673219	1.52478482145748	0.23154578937123	0.309644700189625	-7.14269233144421
CAGL0I05786g	0.14428503986753	6.68761979425858	1.52474259147032	0.231555572045289	0.309644700189625	-7.14273996899994
CAGL0L02409g	-0.221140223356395	4.96300820269042	-1.52432299229507	0.231652798515279	0.309700694789244	-7.14321329166286
CAGL0E05104g	0.308786099460294	3.64551411160646	1.52399513164165	0.231728800071713	0.309728293454666	-7.14358312196294
CAGL0F05841g	0.54013016744114	3.33371614352818	1.52319775510855	0.231913757839792	0.309865328498953	-7.14448254147462
CAGL0B04829g	-0.225804283573299	5.57779509646403	-1.52307567324414	0.231942090393854	0.309865328498953	-7.14462024284277
CAGL0G01298g	0.0954810319081361	6.05464270505919	1.52073386753067	0.232486329436224	0.310465449378504	-7.14726147270414
CAGL0H03267g	0.055977236892744	7.54501160290666	1.52066534537895	0.232502275763348	0.310465449378504	-7.14733875055719
CAGL0I03454g	-0.0845080188236249	7.84997374002091	-1.52034892941912	0.232575927405593	0.310489695498519	-7.14769559374082
CAGL0M04455g	-0.0796641450958955	6.71716328094673	-1.5196889028889	0.232729645447243	0.310620793482187	-7.14843992733365
CAGL0I01628g	0.115161084203017	6.8523174201248	1.5174305762615	0.233256469677063	0.311249689445067	-7.1509864902662
CAGL0I04136g	0.13991329209458	5.05735221249938	1.51593796601435	0.233605404881799	0.311640972893101	-7.15266941207907
CAGL0C03443g	-0.233058953687377	7.07830983674016	-1.51460622816207	0.233917228746161	0.311982573262162	-7.15417081764628
CAGL0L06336g	0.419416773069853	-0.565774253636336	1.51321848974769	0.234242664078366	0.312342160514408	-7.15573522436598
CAGL0G00242g	0.529438498402114	7.31729206037195	1.51213944046432	0.234496061890336	0.312605543549304	-7.15695154833046
CAGL0D04356g	0.784896879834509	7.02385884503965	1.51004936104708	0.234987762770393	0.313186406074404	-7.15930728363755
CAGL0F03245g	0.1198339368904	6.0228760705831	1.50710720259676	0.235681887084477	0.314007976344611	-7.16262285503895
CAGL0J04114g	-0.251329984283902	7.42443780468539	-1.50696098505871	0.235716443368609	0.314007976344611	-7.16278761338896
CAGL0K03487g	0.304139567284821	7.37697131114804	1.50223131904602	0.236837307075265	0.315426025490623	-7.16811613928496
CAGL0E05632g	0.412155662071616	2.89722188109543	1.49992307572847	0.23738650266148	0.316082218560442	-7.17071601997446
CAGL0I06457g	0.0493441886166055	5.48485367512667	1.49700725657867	0.23808230379134	0.3169332595081	-7.17399963940173
CAGL0F01485g	-0.460355879997486	-0.76618312992799	-1.49631125880119	0.238248727954105	0.317079360823791	-7.17478332938531
CAGL0K00847g	0.176257784502704	7.9767473602435	1.49568260873069	0.238399160474925	0.3172041148293	-7.1754911525184
CAGL0B01991g	0.179154862077831	5.08508580099845	1.49498306919047	0.238566681809205	0.317351541779007	-7.17627875529841
CAGL0G08085g	0.179628911160075	6.15728069562109	1.49374820803076	0.238862721163277	0.317669818138468	-7.17766897237628
CAGL0L06160g	-0.108337979508125	7.94434732632346	-1.49276871091437	0.239097834022343	0.317906934732655	-7.17877160927922
CAGL0G07205g	0.168384321066331	6.9541738025103	1.49170660665118	0.239353068873382	0.318170686706241	-7.17996714866667
CAGL0M11814g	-0.193579352962615	4.89393978562754	-1.491073961225	0.239505245471528	0.318297351167031	-7.18067923043233
CAGL0E05368g	-0.304701316122024	4.62937953131304	-1.49018046022541	0.2397203531748	0.318507569701498	-7.18168486422766
CAGL0M06193g	0.100064134815931	4.19794125076515	1.48931495502003	0.239928927556977	0.318709009895841	-7.18265892467837
CAGL0C01919g	-1.76786572270686	-0.977147585086175	-1.48855617655231	0.240111949706337	0.318876420272242	-7.18351282008263
CAGL0K05269g	-0.249823189246063	4.92326394370832	-1.48568426208544	0.24080609193448	0.319696501325228	-7.18674429843304
CAGL0J02288g	-0.163699296587911	4.94441230831695	-1.48532302498069	0.24089356209802	0.319696501325228	-7.18715071206644
CAGL0F05049g	-0.173538547137415	5.44114612862565	-1.48529279075689	0.240900884644712	0.319696501325228	-7.18718472688625
CAGL0H08547g	0.212064936620986	6.15022549598158	1.48448051756863	0.241097705677919	0.319881826717561	-7.18809853982958
CAGL0D04268g	0.0898396995272313	6.36645667342894	1.48340693921762	0.241358119682684	0.320151417644527	-7.18930623435229
CAGL0J05258g	0.563183694187127	6.65447581085369	1.48206820553622	0.241683292837162	0.320506760707258	-7.19081206640123
CAGL0H07645g	2.20514036369886	-0.37250546327031	1.48175105576382	0.241760399116484	0.320533041008703	-7.19116877899165
